代码,简称,公告标题,公告时间,公告链接
002415,海康威视,股东会议事规则（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642219&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,公司章程（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642218&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,募集资金管理制度（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642229&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,关于召开2025年第一次临时股东大会的通知,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642225&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,总经理工作细则（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642231&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,董事、高级管理人员所持本公司股份及其变动管理制度（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642238&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,董事会秘书工作细则（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642232&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,关于2025年中期分红方案的公告,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642242&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,第六届监事会第六次会议决议公告,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642241&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,第六届董事会第七次会议决议公告,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642240&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,控股股东、实际控制人行为规范（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642239&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,授权管理制度（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642227&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,投资者关系管理制度（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642237&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,外汇套期保值管理制度（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642233&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,信息披露管理制度（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642235&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,内部审计制度（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642234&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,内幕信息知情人管理制度（2025年9月）,2025-09-06,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224642236&orgId=9900012688&announcementTime=2025-09-06
002415,海康威视,关于股份回购实施结果暨股份变动的公告,2025-08-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224605070&orgId=9900012688&announcementTime=2025-08-29
002415,海康威视,关于公司董事长提议实施2025年中期分红的提示性公告,2025-08-12,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224444591&orgId=9900012688&announcementTime=2025-08-12
002415,海康威视,第六届监事会第五次会议决议公告,2025-08-02,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224368778&orgId=9900012688&announcementTime=2025-08-02
002415,海康威视,关于公司回购股份的进展公告,2025-08-02,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224368777&orgId=9900012688&announcementTime=2025-08-02
002415,海康威视,第六届董事会第六次会议决议公告,2025-08-02,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224368776&orgId=9900012688&announcementTime=2025-08-02
002415,海康威视,关于与中国电子科技财务有限公司开展金融服务业务的风险持续评估报告,2025-08-02,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224368774&orgId=9900012688&announcementTime=2025-08-02
002415,海康威视,2025年半年度报告,2025-08-02,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224368773&orgId=9900012688&announcementTime=2025-08-02
002415,海康威视,2025年半年度非经营性资金占用及其他关联资金往来情况汇总表,2025-08-02,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224368772&orgId=9900012688&announcementTime=2025-08-02
002415,海康威视,2025年半年度报告摘要,2025-08-02,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224368771&orgId=9900012688&announcementTime=2025-08-02
002415,海康威视,2025年半年度报告（英文版）,2025-08-02,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224368775&orgId=9900012688&announcementTime=2025-08-02
002415,海康威视,关于为子公司提供担保的进展公告,2025-07-12,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224143988&orgId=9900012688&announcementTime=2025-07-12
002415,海康威视,关于公司回购股份的进展公告,2025-07-01,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1224040813&orgId=9900012688&announcementTime=2025-07-01
002415,海康威视,关于公司回购股份的进展公告,2025-06-04,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223747249&orgId=9900012688&announcementTime=2025-06-04
002415,海康威视,2024年年度权益分派实施公告,2025-05-14,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223536197&orgId=9900012688&announcementTime=2025-05-14
002415,海康威视,国浩律师（杭州）事务所关于公司2024年年度股东大会之法律意见书,2025-05-10,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223513243&orgId=9900012688&announcementTime=2025-05-10
002415,海康威视,2024年年度股东大会决议公告,2025-05-10,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223513244&orgId=9900012688&announcementTime=2025-05-10
002415,海康威视,关于公司回购股份的进展公告,2025-05-07,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223476236&orgId=9900012688&announcementTime=2025-05-07
002415,海康威视,2024年环境、社会及治理报告（英文版）,2025-04-26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223313044&orgId=9900012688&announcementTime=2025-04-26
002415,海康威视,2024年年度报告（英文版）,2025-04-26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223313059&orgId=9900012688&announcementTime=2025-04-26
002415,海康威视,关于举行2024年年度业绩网上说明会的通知,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153101&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,独立董事2024年度述职报告（吕长江）,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153124&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于召开2024年年度股东大会的通知,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153112&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,2024年年度报告摘要,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153108&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,独立董事2024年度述职报告（李树华）,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153107&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于与中国电子科技财务有限公司开展金融服务业务的风险持续评估报告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153105&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,对会计师事务所年度履职情况评估及审计委员会履行监督职责情况报告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153103&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,第六届董事会第五次会议决议公告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153099&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,2024年环境、社会及治理报告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153136&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于2025年日常关联交易预计的公告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153098&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,董事会关于独立董事独立性情况的专项意见,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153096&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于开展外汇套期保值业务的可行性分析报告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153094&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,2024年年度内部控制评价报告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153092&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,独立董事2024年度述职报告（胡瑞敏）,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153089&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,独立董事2024年度述职报告（吴晓波）,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153086&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,控股股东、实际控制人及其他关联方资金占用情况的专项说明,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153130&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于2025年聘请会计师事务所的公告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153118&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于2024年年度利润分配预案的公告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153140&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,董事会2024年年度工作报告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153153&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于2025年开展外汇套期保值业务的公告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153160&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,监事会2024年年度工作报告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153159&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于为子公司提供担保的公告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153158&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于为子公司提供担保的进展公告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153142&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,2024年年度审计报告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153156&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,2024年年度内部控制审计报告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153155&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,独立董事2024年度述职报告（管清友）,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153154&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,独立董事2024年度述职报告（谭小芬）,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153157&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,2024年年度报告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153152&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,2025年第一季度报告（英文版）,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153151&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于公司涉及财务公司关联交易的存贷款等金融业务的专项说明,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153150&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于部分会计政策变更的公告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153149&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,关于为子公司提供财务资助的公告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153148&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,第六届监事会第四次会议决议公告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153146&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,2025年第一季度报告,2025-04-19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223153144&orgId=9900012688&announcementTime=2025-04-19
002415,海康威视,国浩律师（杭州）事务所关于公司控股股东及其一致行动人增持股份之法律意见书,2025-04-09,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223030537&orgId=9900012688&announcementTime=2025-04-09
002415,海康威视,关于公司控股股东及其一致行动人增持公司股份计划实施完成的公告,2025-04-09,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1223030538&orgId=9900012688&announcementTime=2025-04-09
002415,海康威视,关于公司回购股份的进展公告,2025-04-01,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1222971674&orgId=9900012688&announcementTime=2025-04-01
002415,海康威视,关于公司回购股份的进展公告,2025-03-04,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1222691115&orgId=9900012688&announcementTime=2025-03-04
002415,海康威视,关于为子公司提供担保的进展公告,2025-03-01,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1222674743&orgId=9900012688&announcementTime=2025-03-01
002415,海康威视,2024年度业绩快报,2025-02-22,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1222606264&orgId=9900012688&announcementTime=2025-02-22
002415,海康威视,2024年度业绩快报（英文版）,2025-02-22,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1222606263&orgId=9900012688&announcementTime=2025-02-22
002415,海康威视,关于公司回购股份的进展公告,2025-02-05,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1222456352&orgId=9900012688&announcementTime=2025-02-05
002415,海康威视,关于公司控股股东及其一致行动人增持公司股份计划时间过半的进展公告,2025-01-18,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1222365018&orgId=9900012688&announcementTime=2025-01-18
002415,海康威视,关于公司回购股份的进展公告,2025-01-03,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002415&announcementId=1222204565&orgId=9900012688&announcementTime=2025-01-03
