常用指标,每股净资产,13.422461,13.489737,13.472862,13.390894,12.57081,17.810028,17.505022,17.263702,16.873448,16.175664,23.509452,22.744314,22.111048,21.225229,10.880974,10.661724,10.279561,9.885142,9.64151,9.507107,9.393845,8.935886,8.893185,8.986868,3.5047,3.534633,3.346852,3.490109,,,3.066333,2.510107
常用指标,每股现金流,-1.151839,-1.406562,-0.987138,2.198418,0.944828,1.011348,0.173919,-4.082158,-4.289638,-2.600472,-1.872289,2.083429,0.609751,1.206659,-0.015222,-2.594294,-2.441694,-1.656887,-1.473216,-0.861785,-1.058863,-0.661662,-0.308541,0.145654,-0.013053,-0.212544,-0.325709,-0.449453,,,0.674032,1.146926
常用指标,净资产收益率(ROE),-0.37,0.59,0.17,8.1,4.37,3.13,0.67,11.24,9.96,6.24,3.08,13.36,10.97,7.43,3.53,9.2,6.44,4.3,0.81,6.31,5.78,0.82,-1.05,12.48,0.42,1.27,-4.19,14.8,1.64,,15.91,3.43
常用指标,总资产报酬率(ROA),0.0116,0.595885,0.043373,5.085245,3.025747,2.271113,0.526812,7.570646,6.703945,4.290838,2.151897,8.371048,6.207424,2.820977,1.813967,4.993775,3.565802,2.445167,0.473587,4.900745,4.914885,0.629559,-1.086729,4.77427,-0.276382,0.524553,-3.076189,9.194477,,,9.553868,2.269174
常用指标,毛利率,34.519404,36.26246,34.294221,37.674125,42.455742,40.223307,40.298163,42.527744,42.462018,43.444703,45.313423,38.397207,40.094122,40.118473,38.750161,38.08215,39.5867,40.764402,35.890033,42.58253,43.370316,43.997081,55.622455,46.616033,45.591078,51.347781,37.882852,46.488804,47.096812,,41.681207,42.144312
常用指标,销售净利率,-2.646792,1.452067,-0.809717,11.486405,9.507899,10.770385,6.397966,14.569402,18.253753,19.504848,22.891542,14.453439,15.95062,13.764147,17.643678,9.334145,9.70165,9.994053,5.735113,14.846011,21.08567,9.955062,-92.266714,13.73445,0.960428,4.185439,-87.578498,14.513946,3.331469,-8.661809,13.833667,3.338992
常用指标,期间费用率,50.083006,47.082771,54.602321,36.7604,43.962184,42.085176,45.788041,30.794595,26.407764,29.725105,31.881797,29.009325,27.940612,27.305397,27.313866,30.8957,33.301892,33.845572,32.97439,41.227608,37.732151,80.714605,231.0811,41.869424,59.213969,52.446612,164.612418,37.783956,54.132985,,35.993941,39.697745
常用指标,资产负债率,54.768943,51.183165,50.244977,49.618718,49.59259,46.516404,44.172498,44.602219,44.631229,42.081537,38.800085,39.749974,41.455895,43.221344,56.831838,54.243376,51.431988,48.450074,39.955586,34.787106,25.588806,25.251041,21.397936,18.925583,40.754237,37.043179,39.664613,42.092363,,,42.358451,50.777286
每股指标,基本每股收益,-0.05,0.08,0.02,1.01,0.54,0.55,0.12,1.82,1.6,0.99,0.71,2.27,1.64,0.82,0.39,0.92,0.63,0.42,0.08,0.58,0.53,0.07,-0.09,0.46,0.01,0.04,-0.14,0.48,0.05,,0.44,0.08
每股指标,稀释每股收益,-0.05,0.08,0.02,1.01,0.54,0.55,0.12,1.82,1.6,0.99,0.71,2.27,1.64,0.82,0.39,0.92,0.63,0.42,0.08,0.58,0.53,0.07,-0.09,0.46,0.01,0.04,-0.14,0.48,0.05,,0.44,0.08
每股指标,摊薄每股收益_最新股数,-0.04984,0.078978,0.023111,1.005875,0.53385,0.377621,0.079408,1.243017,1.092253,0.672905,0.327224,0.992727,0.709362,0.344232,0.160759,0.383626,0.263288,0.173934,0.032258,0.242172,0.221627,0.030836,-0.039029,0.145198,0.004559,0.013911,-0.044761,0.151159,0.015828,,0.13028,0.024443
每股指标,摊薄每股净资产_期末股数,13.422461,13.489737,13.472862,13.390894,12.57081,17.810028,17.505022,17.263702,16.873448,16.175664,23.509452,22.744314,22.111048,21.225229,10.880974,10.661724,10.279561,9.885142,9.64151,9.507107,9.393845,8.935886,8.893185,8.986868,3.5047,3.534633,3.346852,3.490109,,,3.066333,2.510107
每股指标,调整每股净资产_期末股数,12.740405,12.822339,12.810641,12.738812,12.094816,17.105304,16.790758,16.555731,16.258224,15.579128,22.566789,21.797754,21.322166,20.352344,10.023333,9.851658,9.787943,9.404931,9.201501,9.074547,8.968997,8.560643,8.783041,8.8948,3.365979,3.42461,3.213917,3.3896,,,2.978787,2.423637
每股指标,每股净资产_最新股数,13.422461,13.466357,13.44021,13.347039,12.522947,12.20623,11.971172,11.80614,11.502596,11.026918,10.799172,10.447702,10.139865,9.733639,4.541544,4.450032,4.290524,4.118251,4.016752,3.960758,3.913572,3.722781,3.704992,3.744021,1.09507,1.104423,1.045749,1.090511,,,0.958099,0.725856
每股指标,每股经营现金流,-1.151839,-1.406562,-0.987138,2.198418,0.944828,1.011348,0.173919,-4.082158,-4.289638,-2.600472,-1.872289,2.083429,0.609751,1.206659,-0.015222,-2.594294,-2.441694,-1.656887,-1.473216,-0.861785,-1.058863,-0.661662,-0.308541,0.145654,-0.013053,-0.212544,-0.325709,-0.449453,,,0.674032,1.146926
每股指标,每股现金流量净额,-1.070647,-1.225143,-0.783005,4.237527,2.191824,1.985034,-0.912049,-2.668416,-4.00229,-5.189801,-8.463929,9.112251,1.23591,4.816136,-0.091184,-2.673261,-2.01639,-1.489128,-1.992195,1.046511,0.402514,-2.177854,-3.119826,3.198767,-0.636854,-0.261889,-0.367394,-0.386429,,,0.348948,0.419892
每股指标,每股企业自由现金流量,,1.678921,,-3.753432,,-1.722724,,-3.297472,,-1.287403,,-10.730592,,-10.218592,,-0.186033,,0.073636,,0.31235,,0.157946,,-6.016802,,0.008393,0.041059,0.152488,,,-0.323838,-1.51682
每股指标,每股股东自由现金流量,,2.336391,,-1.582688,,-0.293175,,2.021141,,1.444494,,-11.590533,,-9.818552,,2.166085,,1.64939,,0.575067,,0.157946,,-6.016802,,0.008393,0.041059,0.152488,,,-0.561933,-2.192573
每股指标,每股未分配利润,2.695313,2.829035,2.88501,2.864287,2.590388,3.537275,3.309183,3.193067,3.229975,2.614823,3.529042,2.816685,2.480343,1.68414,1.41082,1.32566,1.141691,0.929332,0.789264,0.711833,0.720647,0.262688,0.219987,0.31367,0.01459,0.044523,-0.143257,1.28224,,,0.906841,0.624386
每股指标,每股资本公积金,9.228472,9.16103,9.102049,9.043404,8.694863,12.858896,12.707342,12.579641,12.400566,12.315564,18.615635,18.563709,18.451255,18.361649,8.273001,8.13891,8.04506,7.862827,7.759263,7.702292,7.638345,7.638345,7.638345,7.638345,2.490109,2.490109,2.490109,1.05359,,,1.05359,0.816344
每股指标,每股盈余公积金,0.575884,0.576884,0.577283,0.577776,0.379685,0.551886,0.553086,0.553086,0.306959,0.306959,0.455537,0.455537,0.179439,0.179439,0.197153,0.197153,0.092809,0.092981,0.092981,0.092981,0.034852,0.034852,0.034852,0.034852,,,,0.154279,,,0.105901,0.069376
每股指标,每股留存收益,3.271197,3.405919,3.462293,3.442063,2.970074,4.089162,3.86227,3.746153,3.536934,2.921782,3.98458,3.272223,2.659782,1.86358,1.607973,1.522814,1.2345,1.022314,0.882246,0.804814,0.755499,0.29754,0.254839,0.348522,0.01459,0.044523,-0.143257,1.436519,,,1.012743,0.693763
每股指标,每股营业收入,4.911371,3.523084,1.368789,8.725841,5.499405,5.01934,1.771094,12.452006,8.777667,5.060802,3.111879,14.952397,9.697671,5.453559,2.182987,9.846861,6.502054,4.177476,1.35013,3.915478,2.522931,0.743521,0.101534,2.537579,1.519208,1.063773,0.163576,3.333182,,,3.014048,2.531558
每股指标,每股营业总收入,4.911371,3.523084,1.368789,8.725841,5.499405,5.01934,1.771094,12.452006,8.777667,5.060802,3.111879,14.952397,9.697671,5.453559,2.182987,9.846861,6.502054,4.177476,1.35013,3.915478,2.522931,0.743521,0.101534,2.537579,1.519208,1.063773,0.163576,3.333182,,,3.014048,2.531558
每股指标,每股息税前利润,0.00341,0.169271,0.01219,1.252343,0.702462,0.733019,0.165112,2.140704,1.875476,1.144917,0.819486,2.466188,1.83043,0.826401,0.43995,0.945134,0.636795,0.412676,0.072543,0.628846,0.582633,0.072522,-0.121707,0.372512,-0.016503,0.030532,-0.17802,0.521634,,,0.479562,0.115716
盈利能力,净资产收益率(ROE),-0.37,0.59,0.17,8.1,4.37,3.13,0.67,11.24,9.96,6.24,3.08,13.36,10.97,7.43,3.53,9.2,6.44,4.3,0.81,6.31,5.78,0.82,-1.05,12.48,0.42,1.27,-4.19,14.8,1.64,,15.91,3.43
盈利能力,摊薄净资产收益率,-0.371319,0.586487,0.171961,7.53632,4.262976,3.093679,0.663333,10.528564,9.49571,6.102388,3.030088,9.501872,6.995773,3.536526,3.539749,8.620747,6.136512,4.223502,0.803105,6.114292,5.663038,0.828323,-1.053422,3.878131,0.416324,1.259638,-4.280367,13.861351,,,13.597783,3.367525
盈利能力,净资产收益率_平均,-0.372366,0.589097,0.172559,7.998,4.388576,3.145225,0.667937,11.171258,9.952058,6.266983,3.080212,13.327225,9.724016,4.85393,3.575775,9.122235,6.38176,4.305836,0.808742,6.286289,5.788426,0.825967,-1.047902,6.006705,0.417192,1.267621,-4.190679,14.75728,,,15.473124,3.367525
盈利能力,净资产收益率_平均_扣除非经常损益,-3.471284,-1.832308,-1.483713,2.890884,1.63273,1.477887,0.36005,8.342585,8.213282,4.792174,2.667825,9.138272,6.739471,4.600489,3.456586,7.528866,5.51695,3.631434,0.573236,1.657572,2.022192,-1.911367,-1.423313,3.063819,-2.758779,-0.188178,-4.869191,9.731466,,,9.126223,0.240378
盈利能力,摊薄净资产收益率_扣除非经常损益,-3.461531,-1.824191,-1.47857,2.72401,1.586001,1.453666,0.357568,7.862628,7.836665,4.666314,2.624411,6.515287,4.848595,3.351872,3.421761,7.114973,5.304936,3.561996,0.569241,1.61222,1.978387,-1.91682,-1.430809,1.978105,-2.753024,-0.187007,-4.973415,9.140653,,,8.020128,0.240387
盈利能力,息税前利润率,0.069441,4.804632,0.890577,14.352124,12.773419,14.603904,9.322604,17.191642,21.366451,22.623235,26.334134,16.493598,18.874952,15.153441,20.153589,9.598328,9.793764,9.878598,5.373097,16.060517,23.093529,9.753964,-119.868108,14.679824,-1.086327,2.870225,-108.830463,15.649735,0.604215,,15.910926,4.570953
盈利能力,总资产报酬率,0.0116,0.595885,0.043373,5.085245,3.025747,2.271113,0.526812,7.570646,6.703945,4.290838,2.151897,8.371048,6.207424,2.820977,1.813967,4.993775,3.565802,2.445167,0.473587,4.900745,4.914885,0.629559,-1.086729,4.77427,-0.276382,0.524553,-3.076189,9.194477,,,9.553868,2.269174
盈利能力,总资本回报率,0.016795,0.837721,0.060891,6.963147,4.053445,2.998554,0.698756,10.760598,9.562561,6.330815,3.308672,13.621759,10.237257,4.612023,3.250289,8.234798,5.769121,3.846263,0.716162,6.706219,6.339623,0.809282,-1.36138,6.42016,-0.47188,0.869289,-5.207597,15.912111,,,17.043601,4.181449
盈利能力,投入资本回报率,0.346328,0.783909,0.311152,6.34755,3.653016,2.603153,0.657999,9.601148,8.456632,5.598462,2.939463,12.308018,8.958977,4.419566,2.999722,8.376285,5.94214,4.003426,0.805189,6.19909,5.606306,0.825967,-1.130976,6.007027,0.417905,1.268331,-4.18995,14.75728,,,14.965804,4.271045
盈利能力,息前税后总资产报酬率_平均,-0.033425,0.459187,0.099764,4.60767,2.670791,1.939466,0.487141,6.742757,5.92862,3.794471,1.911771,7.563708,5.432331,2.703259,1.674127,5.079576,3.672742,2.54508,0.53246,4.530147,4.487562,0.642538,-0.836494,4.467049,0.244769,0.765346,-2.475052,8.527182,,,8.38915,2.317796
盈利能力,毛利率,34.519404,36.26246,34.294221,37.674125,42.455742,40.223307,40.298163,42.527744,42.462018,43.444703,45.313423,38.397207,40.094122,40.118473,38.750161,38.08215,39.5867,40.764402,35.890033,42.58253,43.370316,43.997081,55.622455,46.616033,45.591078,51.347781,37.882852,46.488804,47.096812,,41.681207,42.144312
盈利能力,销售净利率,-2.646792,1.452067,-0.809717,11.486405,9.507899,10.770385,6.397966,14.569402,18.253753,19.504848,22.891542,14.453439,15.95062,13.764147,17.643678,9.334145,9.70165,9.994053,5.735113,14.846011,21.08567,9.955062,-92.266714,13.73445,0.960428,4.185439,-87.578498,14.513946,3.331469,-8.661809,13.833667,3.338992
盈利能力,成本费用利润率,-2.0571,2.304871,-1.63546,12.952619,10.843031,12.667122,6.730494,18.635986,24.688357,25.639565,29.837831,17.706409,20.840274,16.512214,21.6763,9.879193,10.038852,10.303266,5.21935,16.281113,25.176435,7.134392,-40.860401,15.410566,-0.957525,2.836711,-48.006842,17.141912,1.35002,,16.724548,3.322333
盈利能力,营业利润率,-2.409351,2.516648,-2.036968,12.647283,10.729105,12.921071,7.083306,16.275011,20.711969,22.109133,25.824227,12.707435,13.834628,14.377235,19.177194,9.147243,9.37577,9.55217,4.969166,11.024758,15.954506,-13.48939,-106.301682,12.185876,-2.123898,1.396196,-108.933039,15.607904,1.445,-12.837789,15.773378,-2.321123
盈利能力,总资产净利率_平均,-0.169522,0.27851,0.082433,4.097862,2.308267,1.707116,0.370485,6.428052,5.727304,3.699389,1.870585,7.335599,5.245696,2.562345,1.588057,4.856327,3.532264,2.473744,0.505495,4.530147,4.487562,0.642538,-0.836494,4.46681,0.244351,0.764917,-2.475483,8.527182,,,8.306559,1.657587
盈利能力,总资产净利率_平均(含少数股东损益),-0.442149,0.180089,-0.039435,4.069863,2.252216,1.674947,0.361543,6.415896,5.727304,3.699389,1.870585,7.335599,5.245696,2.562345,1.588057,4.856327,3.532264,2.473744,0.505495,4.530147,4.487562,0.642538,-0.836494,4.46681,0.244351,0.764917,-2.475483,8.527182,,,8.306559,1.657587
成长能力,归母净利润,-10049159.58,15924231.54,4660009.98,202811998.36,107638808.01,76138824.06,16010992.51,250626202.2,220228079.32,135676104.32,65977387.5,200160932.53,143026750.57,69406723.03,32413462.53,77349494.43,53086158.8,35069938.75,6504245.57,48828560.81,44686074.52,6217516.28,-7869353.56,29275895.55,919227.73,2804986.04,-9025228.43,30477913.09,3191548.47,,26268063.63,4928457.22
成长能力,营业总收入,990266469.06,709118885.62,275316424.15,1753605965.73,1104608445.34,693606110.41,244210948.51,1716969907.58,1206481033.91,695601945.85,288217307.17,1384867131.46,896684559.03,504257341.67,183711477.74,828672512.29,547186894.58,350908038.29,113410936.97,328900200.07,211926262.92,62455822.85,8528919.27,213156650.17,95710135.36,67017720.68,10305301.61,209990524.25,95800006.38,,189885024.08,147603129.93
成长能力,净利润,-26210297.27,10296883.77,-2229285.3,201426284.1,105025056.6,74704053.34,15624535.55,250152258.76,220228079.32,135676104.32,65977387.5,200160932.53,143026750.57,69406723.03,32413462.53,77349494.43,53086158.8,35069938.75,6504245.57,48828560.81,44686074.52,6217516.28,-7869353.56,29275895.55,919227.73,2804986.04,-9025228.43,30477913.09,3191548.47,-4274300.0,26268063.63,4928457.22
成长能力,扣非净利润,-93680638.22,-49530172.99,-40067978.58,73306592.0,40046042.92,35776329.41,8630690.28,187165171.65,181750879.85,103747458.82,57144149.76,137247261.68,99128256.59,65782761.43,31333045.86,63838961.51,45892306.71,29577109.81,4610211.8,12875142.25,15611119.33,-14387930.94,-10688544.69,14932657.22,-6078600.0,-416400.0,-10486500.0,20098200.0,-3885800.0,-8506500.0,15493200.0,351800.0
成长能力,营业总收入增长率,-10.351358,2.236539,12.737133,2.133762,-8.443778,-0.286922,-15.268464,23.98084,34.549103,37.945824,56.885846,67.118748,63.871716,43.700709,61.987443,151.952571,158.19683,461.849996,1229.722247,54.29976,121.425099,-6.807002,-17.237557,1.507747,-0.093811,35.810484,,10.588249,,,28.645662,
成长能力,归属母公司净利润增长率,-109.336,-79.085267,-70.894933,-19.077895,-51.12394,-43.88192,-75.732606,25.212347,53.976845,95.479772,103.549335,158.774713,169.423808,97.90945,398.343154,58.41035,18.797991,464.050613,182.652857,66.78759,4761.262673,121.659437,12.807153,-3.943897,-71.198064,,,16.026493,,,432.987554,
收益质量,经营活动净现金/销售收入,-0.234525,-0.399241,-0.721176,0.251943,0.171805,0.20149,0.098198,-0.327831,-0.488699,-0.513845,-0.601658,0.139337,0.062876,0.22126,-0.006973,-0.263464,-0.375526,-0.396623,-1.091165,-0.220096,-0.419695,-0.889903,-3.038779,0.057398,-0.008592,-0.199802,-1.99118,-0.134842,-0.378991,-0.47457,0.22363,0.453051
收益质量,经营性现金净流量/营业总收入,-0.234525,-0.399241,-0.721176,0.251943,0.171805,0.20149,0.098198,-0.327831,-0.488699,-0.513845,-0.601658,0.139337,0.062876,0.22126,-0.006973,-0.263464,-0.375526,-0.396623,-1.091165,-0.220096,-0.419695,-0.889903,-3.038779,0.057398,-0.008592,-0.199802,-1.99118,-0.134842,-0.378991,-0.47457,0.22363,0.453051
收益质量,成本费用率,115.563601,110.82031,120.308099,99.086275,101.506441,101.861869,105.489878,88.26685,83.945746,86.280401,86.568373,90.612117,87.84649,87.186924,88.563704,92.81355,93.715191,93.081169,97.084356,98.645077,94.361834,136.717523,275.458644,95.253391,113.622891,101.09883,226.729566,91.295151,107.036172,,94.312734,97.553433
收益质量,期间费用率,50.083006,47.082771,54.602321,36.7604,43.962184,42.085176,45.788041,30.794595,26.407764,29.725105,31.881797,29.009325,27.940612,27.305397,27.313866,30.8957,33.301892,33.845572,32.97439,41.227608,37.732151,80.714605,231.0811,41.869424,59.213969,52.446612,164.612418,37.783956,54.132985,,35.993941,39.697745
收益质量,销售成本率,65.480595,63.737539,65.705778,62.325874,57.544257,59.776692,59.701836,57.472255,57.537981,56.555296,54.686576,61.602792,59.905877,59.881526,61.249838,61.917849,60.413299,59.235597,64.109966,57.417469,56.629683,56.002918,44.377544,53.383966,54.408921,48.652218,62.117147,53.511195,52.903187,,58.318792,57.855687
收益质量,经营活动净现金/归属母公司的净利润,,-17.778551,-42.607586,2.178418,1.763098,1.835527,1.497798,-2.245881,-2.677252,-2.634452,-2.628301,0.964043,0.394192,1.607516,-0.039523,-2.822583,-3.87075,-3.968599,-19.026058,-1.482532,-1.990429,-8.939207,,0.417918,-0.894631,-4.773761,,-0.929051,-11.376102,,1.616565,13.568509
收益质量,所得税/利润总额,,43.15129,,10.502061,13.614622,16.527838,9.887671,11.428962,11.923248,11.830219,11.376572,9.914598,12.873608,4.392352,8.093081,-1.798567,-3.122047,-4.208931,-13.181707,7.56206,11.244186,-2.061704,,6.435254,,-45.941838,,7.257555,-130.549998,,12.297371,-3.021919
财务风险,流动比率,1.79513,2.104491,2.615427,2.701115,2.690079,2.635563,2.362012,2.350377,2.473486,2.29346,2.234711,2.220787,2.151142,2.030047,1.444671,1.534427,1.680274,1.818811,2.231934,2.584199,3.678436,3.886384,4.986239,5.843288,2.360646,2.788288,2.506701,2.350192,,,2.399757,1.822854
财务风险,速动比率,0.850564,1.048995,1.410416,1.550691,1.378674,1.314994,1.071255,1.161906,1.201437,1.064672,1.096693,1.277811,1.224649,1.231524,0.523634,0.630801,0.724644,0.944361,1.189834,1.575025,2.35363,2.59735,3.651512,4.692979,0.987965,1.194488,0.986299,1.192541,,,1.519684,1.027972
财务风险,保守速动比率,0.7151,0.894173,1.211486,1.351286,1.154145,1.077651,0.770545,0.953934,0.774011,0.517024,0.488067,1.078076,0.507692,0.68786,0.382542,0.485145,0.537016,0.747859,0.904129,1.336039,1.961922,1.152646,1.521127,3.643594,0.858241,1.028141,0.867566,1.073034,,,1.31297,0.920018
财务风险,资产负债率,54.768943,51.183165,50.244977,49.618718,49.59259,46.516404,44.172498,44.602219,44.631229,42.081537,38.800085,39.749974,41.455895,43.221344,56.831838,54.243376,51.431988,48.450074,39.955586,34.787106,25.588806,25.251041,21.397936,18.925583,40.754237,37.043179,39.664613,42.092363,,,42.358451,50.777286
财务风险,权益乘数,2.196562,2.11517,2.093307,1.951749,1.901242,1.84242,1.80287,1.737891,1.737651,1.694058,1.646656,1.816787,1.853713,1.894331,2.251665,1.878422,1.806705,1.740614,1.599899,1.387656,1.289882,1.285474,1.252731,1.344741,1.707345,1.6572,1.692873,1.730616,,,1.862759,2.031582
财务风险,权益乘数(含少数股权的净资产),2.21087,2.048473,2.009847,1.984864,1.983835,1.869732,1.791231,1.805126,1.806072,1.726565,1.633989,1.65975,1.708113,1.761225,2.316522,2.185475,2.058968,1.939867,1.665433,1.533439,1.343883,1.337811,1.272231,1.233434,1.687884,1.58839,1.657402,1.726887,,,1.734859,2.031582
财务风险,产权比率,126.665081,110.057971,105.85469,103.194546,98.691829,87.294494,79.45557,80.598085,80.711491,72.656516,63.39892,65.975034,70.811391,76.122521,131.652208,118.547592,105.896838,93.9867,66.543386,53.343909,34.388384,33.781128,27.223122,23.343471,68.788441,58.839026,65.740216,72.688794,,,73.48597,103.158244
财务风险,现金比率,0.535792,0.642064,0.872019,1.002432,0.807482,0.751745,0.430997,0.539274,0.435661,0.298964,0.247867,0.853549,0.257708,0.467536,0.192718,0.225031,0.323554,0.49303,0.686773,1.109876,1.567999,0.901712,1.253664,3.160973,0.349244,0.511839,0.412178,0.516162,,,0.823871,0.465522
营运能力,应收账款周转率,1.97014,1.349042,0.512021,3.211636,2.137208,1.454686,0.477172,4.14706,3.552147,2.644149,1.033238,5.588951,3.213959,1.887161,0.844871,5.2772,4.230904,2.652057,1.227495,4.727042,2.920868,1.164456,0.182203,3.933897,1.737923,1.316996,0.218539,5.394616,,,6.713866,4.579192
营运能力,应收账款周转天数,137.046037,133.427942,175.773755,112.092376,126.333017,123.737989,188.611193,86.808482,76.010357,68.074807,87.104764,64.412799,84.008513,95.381355,106.525017,68.217993,63.816141,67.871835,73.320002,76.157553,92.438267,154.578535,493.952666,91.512302,155.35785,136.674654,411.823945,66.733191,,,53.62037,78.616476
营运能力,存货周转率,0.29863,0.224636,0.095112,0.632942,0.361824,0.245854,0.085405,0.692322,0.479855,0.282416,0.118829,0.795268,0.484176,0.287886,0.111733,0.769,0.528145,0.391887,0.155619,0.667236,0.494345,0.154678,0.019329,0.740264,0.344974,0.220006,0.042434,0.967872,,,1.190734,0.876257
营运能力,存货周转天数,904.126179,801.295781,946.247069,568.771719,746.21799,732.138896,1053.799635,519.988916,562.66911,637.357279,757.389644,452.677085,557.647554,625.245913,805.48482,468.140403,511.222519,459.314926,578.332151,539.538621,546.176499,1163.703218,4656.09481,486.312452,782.667358,818.15581,2120.922388,371.950007,,,302.334322,410.838036
营运能力,总资产周转率,0.16705,0.124023,0.048702,0.35432,0.236878,0.155514,0.056509,0.440367,0.31376,0.189665,0.081715,0.507533,0.328871,0.18616,0.090007,0.520275,0.364089,0.247521,0.08814,0.305142,0.212825,0.064543,0.009066,0.325226,0.254419,0.182756,0.028265,0.587516,,,0.600459,0.496433
营运能力,总资产周转天数,1616.273177,1451.342783,1847.953206,1016.030528,1139.825052,1157.451199,1592.663544,817.49836,860.529399,949.041127,1101.386879,709.313248,820.990596,966.905834,999.920251,691.941038,741.57686,727.209051,1021.097119,1179.776963,1268.646521,2788.798246,9927.14926,1106.920194,1061.240407,984.915234,3184.05039,612.748767,,,599.540726,725.172662
营运能力,流动资产周转率,0.218459,0.163647,0.064187,0.467477,0.311742,0.206992,0.07526,0.563355,0.394005,0.240165,0.10141,0.623766,0.392387,0.221842,0.11202,0.634265,0.43361,0.29244,0.104533,0.353262,0.245658,0.073403,0.010134,0.379414,0.339525,0.239833,0.037323,0.787846,,,0.816832,0.660444
营运能力,流动资产周转天数,1235.924386,1099.927911,1402.142637,770.09076,866.100703,869.597687,1195.850602,639.028118,685.269371,749.48456,887.485196,577.139483,688.096014,811.386991,803.426842,567.5854,622.679053,615.510136,860.969426,1019.073266,1099.085257,2452.190522,8880.47379,948.829157,795.228154,750.521339,2411.368469,456.94166,,,440.727084,545.087514
营运能力,应付账款周转率,2.665135,1.747563,0.781386,3.538649,2.487749,1.700299,1.044106,6.162394,4.672046,3.094686,1.690769,5.902561,3.405466,2.184128,1.341437,6.663232,4.845723,2.85617,1.492229,4.607762,3.37519,2.12635,1.071513,3.046777,2.439841,1.898779,0.82185,6.375319,,,3.30308,4.735866
