每股指标,每股净资产_最新股数,9.095145,9.701456,10.49202,10.994707,12.123191,12.838278,13.412509,13.190586,13.126793,12.537205,11.957678,11.243632,10.411547,9.842397,9.025161,7.160998,6.850389,6.598695,6.522539,6.437885,6.264784,6.322293,5.187927,5.103929,4.945094,4.8402,4.846314,,4.589177,3.644395
每股指标,每股经营现金流,1.30991,0.845915,-0.383585,3.674424,1.758318,-0.071876,-2.014825,11.040145,4.717889,1.290465,-0.411078,4.250373,1.824622,0.712724,-0.88965,0.529541,-0.147253,0.060342,-0.71276,1.449471,0.187946,0.319405,0.261875,2.981695,1.724701,1.175253,2.320532,,0.118516,0.145434
每股指标,每股现金流量净额,-0.89038,-0.47083,-0.38896,0.048698,1.310184,0.338238,0.012824,2.244753,3.064616,2.277556,1.51061,3.24583,1.212061,1.479013,0.007685,1.143185,0.791824,0.003271,-0.458322,0.163131,-0.355023,0.615574,-0.497622,0.731967,-0.173254,-0.137183,-0.098856,,-0.230009,0.568009
每股指标,每股企业自由现金流量,,-0.398845,,-4.748295,,-3.584688,,-8.122585,,-6.064776,,-0.407387,,-0.644227,,-2.653921,,-0.473167,,-1.501492,,-1.04953,-0.268268,-2.61826,,-1.638452,1.994442,,-0.09031,-1.496002
每股指标,每股股东自由现金流量,,0.38409,,-1.688409,,1.378937,,-8.776619,,-2.725135,,2.057959,,1.556961,,1.588284,,1.088169,,-1.37316,,-0.07431,0.59683,-2.002977,,-1.24305,1.716448,,-0.326079,0.076792
每股指标,每股未分配利润,0.848336,1.427327,2.160546,2.766082,3.961681,4.591548,5.217927,4.984123,4.826572,4.119683,3.781906,2.968443,2.431884,1.909231,1.823631,1.623974,1.352755,1.134873,1.084902,0.973582,0.794524,0.734037,0.670152,0.583129,0.447719,0.312738,0.326641,,0.005244,0.997551
每股指标,每股资本公积金,8.030079,8.039512,8.218061,8.215157,8.23055,8.226135,8.22364,8.225636,8.224336,8.189061,7.939249,7.925783,7.772871,7.739495,7.080028,5.552245,5.465184,5.445838,5.421476,5.39706,5.322667,5.431482,5.252061,5.252024,5.19654,5.19654,5.196498,,0.233961,0.791978
每股指标,每股盈余公积金,0.188249,0.188249,0.188249,0.188249,0.188249,0.188249,0.188249,0.188752,0.122421,0.122429,0.122424,0.122424,0.077571,0.077571,0.078405,0.081084,0.043687,0.043687,0.043687,0.043687,0.030452,0.030452,0.035826,0.035826,0.022889,0.022889,0.022889,,0.001184,0.118358
每股指标,每股留存收益,1.036586,1.615577,2.348795,2.954332,4.14993,4.779798,5.406177,5.172876,4.948994,4.242112,3.90433,3.090867,2.509456,1.986802,1.902037,1.705059,1.396442,1.178561,1.128589,1.017269,0.824976,0.764489,0.705978,0.618955,0.470609,0.335627,0.34953,,0.006429,1.115909
每股指标,每股营业收入,22.928911,14.250066,6.577638,36.837211,28.975108,19.715879,8.376727,52.168643,37.320969,22.721567,9.809764,39.135901,26.849406,16.484175,7.121637,21.450103,15.118115,9.761736,4.121039,14.225144,9.635486,6.066624,3.130706,13.267348,9.553148,6.123266,14.252851,,2.976241,7.568736
每股指标,每股营业总收入,22.928911,14.250066,6.577638,36.837211,28.975108,19.715879,8.376727,52.168643,37.320969,22.721567,9.809764,39.135901,26.849406,16.484175,7.121637,21.450103,15.118115,9.761736,4.121039,14.225144,9.635486,6.066624,3.130706,13.267348,9.553148,6.123266,14.252851,,2.976241,7.568736
每股指标,每股息税前利润,-1.608871,-1.129075,-0.575884,-0.827364,0.213664,0.671605,0.401504,3.599742,3.321673,2.263671,1.167735,2.130566,1.469741,0.866391,0.399344,1.354634,0.891394,0.550952,0.204654,0.887891,0.61101,0.375098,0.169194,0.746995,0.481624,0.235338,0.738887,,0.181602,0.427386
盈利能力,净资产收益率(ROE),-17.36,-11.66,-5.12,-11.94,-2.77,1.69,1.62,18.97,17.38,12.41,6.46,16.16,11.09,6.26,3.1,11.27,7.38,4.56,1.52,8.94,6.34,4.03,1.27,5.53,3.23,1.25,5.05,,4.61,6.01
盈利能力,摊薄净资产收益率,-19.715429,-12.838139,-5.36932,-13.368693,-2.980723,1.749662,1.641449,17.900744,16.510464,12.053445,6.311128,13.971775,9.84956,5.505551,2.569453,10.7554,7.206013,4.565952,1.506683,8.151063,5.666583,3.328524,1.2587,5.357804,3.278844,1.257257,4.914276,,5.045717,5.611961
盈利能力,净资产收益率_平均,-17.851271,-12.035917,-5.243704,-12.153894,-2.854812,1.725847,1.655018,19.32659,17.785794,12.708754,6.505179,17.071085,11.67152,6.373764,2.865377,11.327312,7.429707,4.622275,1.516524,9.09313,6.245196,3.683441,1.268973,5.496519,3.311922,1.256463,5.0482,,5.6247,5.611961
盈利能力,净资产收益率_平均_扣除非经常损益,-18.336593,-12.192747,-5.457206,-18.467068,-3.608055,1.304137,1.435199,20.107794,17.935376,13.326519,6.365408,16.074729,10.886467,5.777652,2.589505,9.716824,6.246854,3.824143,1.11774,8.226773,5.683744,3.322071,0.979425,5.244137,3.703057,1.388941,5.082017,,7.082784,3.369658
盈利能力,摊薄净资产收益率_扣除非经常损益,-20.251433,-13.005423,-5.587937,-20.312877,-3.767189,1.322133,1.423432,18.624314,16.649319,12.639356,6.175527,13.156311,9.187056,4.990639,2.322072,9.226224,6.058774,3.777546,1.110486,7.374462,5.15715,3.001974,0.971496,5.111791,3.666072,1.389819,4.947195,,6.353711,3.369658
盈利能力,息税前利润率,-7.01678,-7.923297,-8.755191,-2.246002,0.737406,3.406419,4.793094,6.900202,8.900285,9.962653,11.903803,5.44402,5.474018,5.255897,5.607477,6.315279,5.896201,5.643999,4.966099,6.241705,6.341253,6.182985,5.404339,5.630328,5.041522,3.843342,5.184138,,6.101746,5.646732
盈利能力,总资产报酬率,-2.830398,-1.971505,-1.011075,-1.476276,0.363966,1.121262,0.691783,7.441402,6.62338,4.750161,2.565547,6.032255,4.315879,2.608401,1.260479,5.147989,3.43139,2.30788,0.873446,4.485306,3.222576,1.971689,0.796072,3.973104,2.660291,1.327028,3.903242,,4.303644,3.426692
盈利能力,总资本回报率,-4.872075,-3.361241,-1.700396,-2.682287,0.658467,2.085645,1.302532,14.778452,13.133434,9.267031,4.940335,11.620667,8.41904,4.948985,2.391312,9.317474,6.336257,4.22811,1.595563,7.787926,5.354994,3.213322,1.306477,6.196094,4.186088,2.012189,5.820343,,6.552279,5.182945
盈利能力,投入资本回报率,-4.014083,-2.858166,-1.302494,-2.359991,0.709172,1.971405,1.244666,12.886938,10.935992,7.721129,3.921846,10.857576,7.619944,4.11732,1.923764,7.760411,5.235531,3.543919,1.313462,7.0346,4.870435,2.879388,1.115927,5.114482,3.485534,1.754663,5.121336,,5.645718,4.350938
盈利能力,息前税后总资产报酬率_平均,-2.281156,-1.618491,-0.729759,-1.241716,0.463876,1.090671,0.650661,6.991711,5.914528,4.237591,2.111996,5.601842,3.749536,2.235657,1.065185,4.433975,2.882039,1.996292,0.754833,4.072361,2.975029,1.818176,0.683077,3.535408,2.378439,1.206899,3.540635,,3.927345,3.013545
盈利能力,毛利率,5.085814,5.450725,6.612391,9.594859,12.456991,13.853925,14.843487,15.858831,16.832608,16.920551,17.953958,13.426047,13.449872,13.565105,13.588247,14.140465,13.572044,13.374276,12.27182,15.973175,16.497513,15.560207,18.486021,17.386299,16.742266,15.304164,15.294514,,17.134267,19.063325
盈利能力,销售净利率,-8.280171,-9.161872,-8.818755,-4.201865,-1.194916,1.318178,2.752903,5.289363,6.795245,7.665777,8.641889,4.294522,3.928997,3.681637,3.784516,4.159094,3.779021,3.647527,2.904902,4.19179,4.260088,4.058437,2.764034,3.011124,2.530604,1.44754,2.286035,1.232738,2.247406,2.346161
盈利能力,成本费用利润率,-9.032315,-9.896136,-10.442021,-4.440286,-1.412588,1.456667,3.138525,6.292203,8.550853,9.792733,11.698748,4.996722,4.951049,4.698647,4.8547,5.375664,4.914476,4.585759,3.667856,5.070777,5.066215,4.861238,3.700985,3.913222,3.250562,1.873628,2.95801,,3.059056,3.174731
盈利能力,营业利润率,-9.336787,-10.028683,-11.359011,-4.666159,-1.375948,1.445904,3.103863,6.133267,8.18204,9.53035,10.995264,4.794209,4.751878,4.412746,4.65153,5.08307,4.694985,4.392754,3.622028,4.872663,4.903274,4.694055,3.611737,3.590172,2.913502,1.568155,2.289138,1.589305,2.85388,2.687066
盈利能力,总资产净利率_平均,-3.390816,-2.337632,-1.063135,-2.819067,-0.661653,0.403102,0.407736,5.260642,4.657586,3.41786,1.787202,4.794318,3.254437,1.763102,0.79955,3.306502,2.152517,1.429633,0.475104,3.002795,2.120889,1.253013,0.409449,1.938294,1.193527,0.45729,1.676619,,1.462574,1.286824
盈利能力,总资产净利率_平均(含少数股东损益),-3.340019,-2.279692,-1.018415,-2.761847,-0.589782,0.433893,0.397324,5.704221,5.056859,3.655018,1.862529,4.758552,3.097738,1.827126,0.850704,3.390345,2.199263,1.491505,0.510919,3.012232,2.164944,1.294193,0.407149,2.124833,1.335339,0.499806,1.721202,,1.585126,1.423756
成长能力,归母净利润,-4200568247.14,-2917636498.76,-1319686059.24,-3443219977.05,-846507553.95,526202741.19,515738782.58,5526881471.86,5077033962.92,3540007044.94,1767852537.51,3681238776.77,2402283482.5,1269386412.12,543235159.46,1804231711.5,1156385123.78,705799987.89,230213530.36,1229276756.49,831609822.27,492967843.44,152970795.42,640595151.46,379828513.35,142554110.6,557908906.61,210337600.0,542437731.45,479106770.69
成长能力,营业总收入,49970476447.61,31056102660.2,14335076784.4,80281742129.34,63147344138.17,42968098984.29,18255937037.92,113410686218.03,81119425198.21,49383637693.63,21318993761.96,85051792848.83,58198435608.94,35730890966.16,15272508445.9,44480390071.81,31264661294.11,20187529236.34,8522417961.29,29417973429.28,19926440217.4,12545938891.04,5503238236.81,23321695860.3,16792776073.52,10763638629.59,25054037825.05,,26158576984.19,22593888266.49
成长能力,净利润,-4137641222.78,-2845320424.96,-1264175312.23,-3373331212.26,-754557805.15,566396166.58,502568262.54,5993283069.68,5512264071.2,3785639928.49,1842363921.86,3653932702.29,2286614867.85,1315481820.53,577990591.03,1849981666.71,1181498322.89,736345639.96,247567909.1,1233139744.8,848884045.27,509169067.38,152111411.79,702245268.57,424958834.64,155808061.01,572744223.14,235475000.0,587889604.88,530089048.03
成长能力,扣非净利润,-4314769100.6,-2955653900.65,-1373418308.79,-5231753427.58,-1069859019.53,397625427.69,447238367.14,5754883902.99,5119732709.38,3712084523.78,1729868423.11,3465236969.79,2240700568.41,1150665802.58,490933739.56,1547710580.43,972281851.47,583929052.37,169676740.34,1112156153.17,756846920.8,444604500.88,118066657.34,611181100.0,424685900.0,157584600.0,561646200.0,,683053100.0,287675900.0
成长能力,营业总收入增长率,-20.866859,-27.722884,-21.477178,-29.211483,-22.155089,-12.991223,-14.367735,33.320861,39.384202,38.209925,39.590649,91.211886,86.14766,76.994869,79.203936,51.201408,56.900384,60.908875,54.861875,26.139941,18.660786,16.558529,,-6.914422,-12.087925,,-4.222474,,15.777225,
成长能力,归属母公司净利润增长率,-396.223362,-654.47003,-355.882649,-162.299508,-116.673269,-85.135545,-70.826821,50.256538,111.342,178.875448,225.430434,103.966143,107.74078,79.850727,135.970126,46.771807,39.053807,43.173636,50.495086,91.896044,118.943495,245.811033,,14.820742,80.580409,,2.852156,,13.218548,
收益质量,经营活动净现金/销售收入,0.057129,0.059362,-0.058316,0.099747,0.060683,-0.003645,-0.240526,0.211624,0.126413,0.056794,-0.041904,0.108605,0.067957,0.043236,-0.124922,0.024687,-0.00974,0.006181,-0.172956,0.101895,0.019505,0.052649,0.083647,0.224739,0.180537,0.191932,0.162811,0.084228,0.03982,0.019215
收益质量,经营性现金净流量/营业总收入,0.057129,0.059362,-0.058316,0.099747,0.060683,-0.003645,-0.240526,0.211624,0.126413,0.056794,-0.041904,0.108605,0.067957,0.043236,-0.124922,0.024687,-0.00974,0.006181,-0.172956,0.101895,0.019505,0.052649,0.083647,0.224739,0.180537,0.191932,0.162811,0.084228,0.03982,0.019215
收益质量,成本费用率,106.747648,106.91649,107.783279,102.667366,98.920309,96.872666,96.791402,91.559727,90.608253,90.171002,91.858599,93.747298,93.865224,94.407403,95.851817,95.087792,96.103376,96.156974,97.585406,94.313332,93.703111,94.047011,96.403349,95.308352,95.539473,96.9396,96.329036,,95.384887,95.345774
收益质量,期间费用率,11.833462,12.367216,14.39567,12.262226,11.377301,10.726592,11.63489,7.418558,7.440861,7.091554,9.812557,7.173346,7.315097,7.972509,9.440064,9.228257,9.67542,9.53125,9.857227,10.286507,10.200625,9.607218,14.88937,12.694651,12.28174,12.243765,11.62355,,12.519154,14.409099
收益质量,销售成本率,94.914185,94.549274,93.387608,90.40514,87.543008,86.146074,85.156512,84.141168,83.167391,83.079448,82.046041,86.573952,86.550127,86.434894,86.411752,85.859534,86.427955,86.625723,87.728179,84.026824,83.502486,84.439792,81.513978,82.6137,83.257733,84.695835,84.705485,,82.865732,80.936674
收益质量,经营活动净现金/归属母公司的净利润,,,,,,-0.29769,-8.514071,4.338298,2.019805,0.792295,-0.505343,2.510064,1.646361,1.217038,-3.512061,0.60862,-0.263342,0.176805,-6.402783,2.438462,0.467379,1.339922,3.009273,8.181928,7.981828,14.491982,7.311395,7.649208,1.920329,0.906153
收益质量,所得税/利润总额,,,,,,6.585919,9.379074,8.188698,12.294278,13.186875,19.582696,8.320767,15.456598,17.003064,18.670594,18.634198,19.986457,17.28076,18.841439,12.349998,10.261056,11.229855,22.52993,19.26474,18.514011,20.302243,19.771974,,22.978029,22.491485
财务风险,流动比率,1.238537,1.255729,1.295076,1.30245,1.317295,1.279529,1.296693,1.254532,1.238966,1.266568,1.25664,1.111291,1.121387,1.166739,1.160549,1.194361,1.189555,1.082985,1.116361,1.16793,1.145993,1.191617,1.135276,1.145171,1.116918,1.113209,1.274814,,1.339804,1.235854
财务风险,速动比率,0.801974,0.815143,0.864127,0.899814,0.89186,0.834749,0.828537,0.870528,0.862146,0.859263,0.857215,0.770712,0.748367,0.803456,0.804057,0.830485,0.798487,0.7956,0.815458,0.874247,0.873681,0.943412,0.918313,0.857237,0.799827,0.801982,0.90816,,0.752353,0.703541
财务风险,保守速动比率,0.615756,0.642074,0.683527,0.708112,0.718322,0.664388,0.638431,0.725531,0.699855,0.705594,0.695726,0.632119,0.580561,0.624674,0.562363,0.615913,0.538402,0.519615,0.535165,0.601179,0.59679,0.71244,0.629134,0.626522,0.555233,0.596057,0.714975,,0.580987,0.61714
财务风险,资产负债率,77.991416,76.787348,74.972135,73.984755,74.570435,74.343041,71.729676,69.625362,71.608452,70.290181,70.95884,67.996432,69.785788,69.828671,68.506485,71.413863,72.402204,69.693638,68.985931,65.562774,63.664377,63.281753,66.447422,65.201443,63.837992,63.258996,59.327371,,69.192607,75.561154
财务风险,权益乘数,5.264594,5.148763,4.932302,4.311317,4.314666,4.281406,4.059038,3.673808,3.818671,3.718335,3.639867,3.56069,3.58634,3.615085,3.583736,3.425768,3.451637,3.233187,3.191982,3.028221,2.944612,2.939666,3.099219,2.83575,2.774901,2.74763,3.01094,,3.845753,4.361093
财务风险,权益乘数(含少数股权的净资产),4.543681,4.307995,3.995546,3.8439,3.93243,3.897578,3.537278,3.29222,3.522175,3.36589,3.443388,3.124651,3.3097,3.314404,3.175256,3.498199,3.623477,3.299637,3.224343,2.903834,2.75212,2.723441,2.980396,2.873682,2.765333,2.721754,2.458655,,3.245974,4.091846
财务风险,产权比率,453.272339,424.674037,379.243804,356.00799,355.872914,347.879167,302.788857,271.094795,298.151902,280.42551,273.221974,232.281343,240.608548,243.664641,234.420037,270.497478,279.062414,239.615159,231.698797,198.205165,182.797585,181.17558,210.157119,198.998125,187.589005,182.65941,154.722951,,237.780929,329.529258
财务风险,现金比率,0.368263,0.371064,0.388648,0.406081,0.424167,0.355396,0.372978,0.399989,0.37904,0.388384,0.399075,0.35342,0.309502,0.360234,0.281397,0.317269,0.333801,0.332602,0.348715,0.426643,0.385029,0.505431,0.413503,0.387618,0.286195,0.322798,0.296563,,0.218331,0.366015
营运能力,应收账款周转率,3.277326,1.960866,0.893692,4.752087,3.600122,2.307901,1.098039,7.245639,4.830663,3.25604,1.541784,7.956159,5.785865,3.772039,1.69272,7.173229,5.602445,4.085822,1.796737,6.616693,4.232987,2.705571,1.195823,5.004249,3.448358,2.165769,5.118733,,5.629632,5.196911
营运能力,应收账款周转天数,82.384234,91.796162,100.705767,75.756182,74.997446,77.99294,81.964234,49.685056,55.892946,55.281863,58.373898,45.247964,46.665449,47.719539,53.168838,50.186599,48.193242,44.054779,50.090797,54.407836,63.784731,66.529379,75.261949,71.938854,78.298132,83.111333,70.329893,,63.947333,69.271913
营运能力,存货周转率,1.940664,1.201653,0.572322,3.17324,2.219367,1.386197,0.583356,4.530507,2.957035,1.819447,0.819372,4.679809,3.112995,2.01388,0.927632,3.843288,2.663851,2.218749,0.95847,3.883531,2.838537,1.901646,0.881182,3.430212,2.435944,1.610507,2.450122,,1.837306,1.566422
营运能力,存货周转天数,139.12761,149.793626,157.254098,113.44869,121.656287,129.851653,154.279536,79.461291,91.307662,98.931125,109.840157,76.926211,86.733168,89.379674,97.021162,93.669788,101.356996,81.126792,93.899558,92.699124,95.11941,94.654798,102.135461,104.949762,110.839952,111.765989,146.931404,,195.939049,229.823014
营运能力,总资产周转率,0.403375,0.248823,0.115482,0.65729,0.493576,0.329161,0.144329,1.078432,0.744176,0.476796,0.215523,1.108051,0.788429,0.49628,0.224785,0.815164,0.581966,0.408908,0.175881,0.718602,0.508192,0.318889,0.147302,0.705661,0.527676,0.345279,0.75292,,0.705313,0.606845
营运能力,总资产周转天数,669.351244,723.4033,779.33582,547.702884,547.027557,546.844022,623.5746,333.817828,362.817308,377.519318,417.58816,324.894623,342.452855,362.69787,400.381635,441.62881,463.9444,440.196033,511.70729,500.972164,531.294851,564.458801,610.987698,510.159825,511.67743,521.31645,478.13833,,510.411327,593.231955
营运能力,流动资产周转率,0.677299,0.420005,0.19675,1.079457,0.79801,0.52791,0.229229,1.649036,1.084763,0.690147,0.312346,1.652671,1.15464,0.718885,0.328538,1.267643,0.914592,0.66311,0.285125,1.161643,0.829198,0.513224,0.237955,1.043979,0.830624,0.531619,1.089999,,0.963595,0.83361
营运能力,流动资产周转天数,398.642191,428.565746,457.431594,333.50092,338.341498,340.967169,392.618879,218.309288,248.902262,260.813945,288.141774,217.829071,233.838934,250.387718,273.940667,283.991501,295.213315,271.44798,315.650446,309.905684,325.615644,350.723518,378.222637,344.834355,325.056726,338.587809,330.275244,,373.600747,431.856234
营运能力,应付账款周转率,1.987466,1.306356,0.569773,2.707397,2.16336,1.547458,0.829357,5.397487,4.57511,3.688727,1.764534,8.21533,6.790376,4.459132,2.037925,6.887873,4.429426,2.887307,1.492705,5.317996,3.618228,2.345003,0.866283,5.550425,4.037814,3.557972,3.199791,,3.966243,5.462558
