常用指标,毛利率,22.066989,19.922137,19.411074,20.950265,23.000721,22.764641,27.466158,30.759804,34.133059,35.551734,39.04575,32.455007,30.983237,29.176388,30.124276,31.662007,34.55351,34.899315,37.806147,37.603056,39.155162,41.341805,,40.503437,39.533764,38.599318,,32.608339,33.892087,33.532666,34.720056,32.186431,35.954677,40.399814,22.788591
常用指标,销售净利率,1.872059,0.376878,-0.568276,-0.05244,1.153386,0.147489,-1.702286,11.781059,15.904353,19.307601,19.280225,13.50788,9.130369,3.393692,1.117428,10.398058,12.386322,13.975804,15.631632,16.286707,18.808336,19.965359,16.748532,10.908804,10.639527,8.511578,8.212688,6.664326,5.058675,13.722466,7.027803,10.338359,5.057806,1.987875,-12.995224
常用指标,期间费用率,19.838825,18.521464,19.093175,21.312488,20.990241,21.782,29.167096,15.334598,13.926976,11.705392,15.025227,16.745302,20.959773,26.122229,28.163527,20.414338,20.446353,18.5553,19.075774,17.976365,16.812789,16.873059,,24.854599,23.22112,25.627969,,23.752863,23.45846,14.745017,25.060561,22.681751,30.159932,37.357654,37.80148
常用指标,资产负债率,66.27886,64.416685,63.304114,63.362018,60.492514,60.053101,54.746778,56.967646,57.658468,59.183357,58.636563,60.661828,61.277418,61.189758,56.396404,54.833909,50.825547,49.690648,43.975598,43.091995,37.633786,55.359464,,58.554593,,61.731547,,61.172297,65.276552,63.226374,71.052333,66.677171,61.817026,78.980425,91.947563
每股指标,基本每股收益,0.33,-0.07,-0.12,-0.26,0.04,-0.1,-0.12,3.53,5.17,3.06,2.73,3.76,2.23,0.32,0.11,2.269,2.44,1.24,0.79,3.6404,2.98,1.79,0.57,1.56,1.15,0.5399,,0.8491,0.8638,1.08,0.5918,0.3306,0.2053,0.0521,-0.2565
每股指标,稀释每股收益,0.33,-0.07,-0.12,-0.25,0.04,-0.1,-0.12,3.5,5.14,3.04,2.71,3.74,2.22,0.32,0.11,2.268,2.44,1.24,0.79,3.64,2.98,1.79,0.57,1.56,1.15,0.5399,,0.8491,0.8638,,0.5918,,0.21,0.0521,-0.2565
每股指标,摊薄每股收益_最新股数,0.333831,-0.068305,-0.115344,-0.254367,0.035605,-0.098069,-0.118608,3.506623,3.674261,3.048437,1.384411,2.672006,1.132304,0.224777,0.038738,1.150366,0.885307,0.629962,0.287773,1.071149,0.809739,0.485856,0.154387,0.423113,0.312764,0.146637,0.056064,0.230623,0.218628,0.249253,0.127859,0.071418,0.038439,0.008472,-0.033774
每股指标,摊薄每股净资产_期末股数,11.187362,11.173742,11.25118,11.335533,11.914141,11.735228,17.150115,17.252994,17.385526,16.448239,21.217143,18.323816,15.126647,13.226949,19.053362,18.817325,17.960823,17.125504,17.350978,16.553199,15.820237,8.144855,6.909243,6.345353,,5.041159,,4.875776,3.895741,3.166936,1.920581,1.342453,1.014422,0.449324,0.12103
每股指标,调整每股净资产_期末股数,9.287057,9.392243,9.616589,9.71172,10.526757,10.517346,15.74411,16.088744,15.87523,14.972989,19.337216,16.946366,13.678141,12.048341,17.647121,17.385727,17.230561,16.410128,16.811955,16.022765,15.36152,7.471987,6.909243,5.704176,,4.4667,,4.299013,3.480256,3.040134,1.843506,1.299101,0.931018,0.305063,-0.096396
每股指标,每股净资产_最新股数,11.177071,11.154886,11.232193,11.316404,11.894036,11.687152,12.201992,12.275189,12.369483,11.675035,10.75716,9.290234,7.669259,6.706106,6.900083,6.814603,6.504425,6.201918,6.283573,5.994661,5.729222,2.212215,1.876612,1.723454,,1.369223,,1.324304,1.058118,0.781971,0.414946,0.29004,0.219168,0.077662,0.015938
每股指标,每股经营现金流,-0.134572,-0.180766,-1.044687,-3.26881,-4.221904,-3.752999,-4.125632,5.981233,6.041695,4.093281,0.872394,7.098212,2.965019,-0.281612,-2.033707,3.364318,0.792956,0.503405,-0.36165,4.997255,2.833343,1.923891,0.030019,2.292076,0.999462,0.476684,-0.2084,1.033057,2.639245,0.939525,2.274423,0.854174,0.067095,-0.341423,0.150068
每股指标,每股现金流量净额,-1.00959,-0.571069,0.071602,-2.901101,-3.849228,-4.282886,-5.458024,2.011576,3.154676,1.774505,-0.442692,3.081987,-0.150265,-2.712494,-3.602618,2.384964,2.534252,-0.900223,1.010075,4.924055,10.375775,-0.29706,,0.246797,-0.910253,-1.491318,,0.215158,1.189317,0.843374,2.007789,0.754475,0.485387,0.084317,-0.041143
每股指标,每股企业自由现金流量,,0.509906,,0.900644,,0.639701,,0.436387,,0.849083,,1.898566,,1.07337,,1.856409,,1.064245,,-9.091216,,-0.049694,,0.932947,,0.295682,,-0.959621,-1.20319,-0.556749,-0.252806,-0.045741,-0.580337,-0.306813,-0.019103
每股指标,每股股东自由现金流量,,3.762995,,6.649164,,2.876755,,0.942989,,1.016809,,2.30441,,1.07337,,1.856409,,1.064245,,-9.565647,,-0.68227,,0.504917,,0.068409,,0.100984,-1.20319,-0.556749,-0.328997,-0.121932,-0.683194,-0.083004,-0.160666
每股指标,每股未分配利润,6.555409,6.157633,6.110515,6.226054,6.516518,6.398056,9.676422,9.843129,10.222446,9.222057,11.428799,8.698222,5.80421,4.014227,6.306205,6.199235,5.467323,4.762232,5.017338,4.222701,3.678198,3.711805,,1.922996,,1.071918,,0.982033,0.224315,1.526691,0.216154,0.310281,-0.012984,-0.620675,-0.878969
每股指标,每股资本公积金,3.839304,3.817849,3.814246,3.790117,4.044163,3.986268,5.947422,5.854474,5.766022,5.675981,8.223908,8.066267,7.914277,7.803089,11.17148,11.045208,10.920768,10.791313,10.762165,10.75987,10.756495,2.935533,,2.924745,,2.644227,,2.605681,2.499106,0.542493,0.626239,0.021941,0.021941,0.07,
每股指标,每股盈余公积金,0.356068,0.356342,0.356342,0.356342,0.356342,0.357204,0.5,0.5,0.3563,0.5,0.5,0.5,0.357142,0.357142,0.5,0.5,0.5,0.5,0.5,0.5,0.322664,0.430219,,0.430219,,0.263377,,0.263377,0.171993,0.097826,0.070138,0.005702,0.004609,,
每股指标,每股留存收益,6.911477,6.513975,6.466857,6.582396,6.87286,6.75526,10.176422,10.343129,10.578747,9.722057,11.928799,9.198222,6.161353,4.37137,6.806205,6.699235,5.967323,5.262232,5.517338,4.722701,4.000863,4.142025,,2.353216,,1.335296,,1.24541,0.396309,1.624518,0.286293,0.315983,-0.008374,-0.620675,-0.878969
每股指标,每股营业收入,25.51469,16.84282,7.758363,27.775073,20.37787,13.006962,6.513671,42.528693,32.682218,22.113865,13.955025,38.232439,23.665764,11.789002,7.383907,30.43311,19.530817,12.353084,5.051831,18.057773,11.828494,8.908231,3.375212,14.323545,10.879429,6.416062,2.522316,12.658361,15.912057,7.35627,8.089081,2.943871,3.059887,2.465746,1.973559
每股指标,每股营业总收入,25.51469,16.84282,7.758363,27.775073,20.37787,13.006962,6.513671,42.528693,32.682218,22.113865,13.955025,38.232439,23.665764,11.789002,7.383907,30.43311,19.530817,12.353084,5.051831,18.057773,11.828494,8.908231,3.375212,14.323545,10.879429,6.416062,2.522316,12.658361,15.912057,7.35627,8.089081,2.943871,3.059887,2.465746,1.973559
每股指标,每股息税前利润,0.478376,0.08484,0.015287,-0.10362,0.263458,-0.004683,-0.198361,5.895036,6.006014,4.749405,3.100596,5.648095,2.216376,0.328488,0.108481,3.372158,2.749426,1.995759,0.927065,3.454516,2.617753,2.066573,,1.873758,1.451126,0.671728,,0.951592,1.298568,1.185594,0.749907,0.36626,0.189904,0.071238,-0.304075
盈利能力,净资产收益率(ROE),2.91,-0.6,-1.02,-2.16,0.29,-0.81,-0.97,32.53,33.51,28.0,13.81,33.18,15.48,3.22,0.56,18.12,14.16,10.1,4.69,34.99,37.99,24.69,8.58,27.79,20.93,10.4,,19.27,32.42,41.84,44.35,27.71,29.28,14.58,-102.89
盈利能力,摊薄净资产收益率,2.986749,-0.612336,-1.026908,-2.247776,0.299358,-0.839124,-0.972042,28.566755,29.704246,26.11073,12.869673,28.761456,14.764197,3.351827,0.561423,16.880901,13.610854,10.157546,4.579778,17.868387,14.133488,21.962438,8.226901,24.550331,,10.709545,,17.414701,20.662031,31.875021,30.8135,24.623784,17.538743,10.908809,-211.904592
盈利能力,净资产收益率_平均,2.968248,-0.607935,-1.023073,-2.156425,0.294637,-0.818532,-0.969135,32.520791,33.927143,29.080828,13.811385,33.182659,15.635394,3.32493,0.564922,17.961475,14.165961,10.330154,4.687542,27.756757,21.730152,24.689898,8.576898,27.765569,,10.888147,,19.360432,29.683518,41.649226,40.326914,28.050923,25.899888,18.102501,-211.904592
盈利能力,净资产收益率_平均_扣除非经常损益,-0.035329,-1.788742,-2.281375,-6.753358,-1.079137,-1.88628,-1.174403,30.772086,33.634497,29.162125,13.676168,32.064787,15.001402,2.914837,0.313871,15.725598,13.474974,9.650062,4.384202,25.665279,19.872084,23.611492,8.311535,26.058091,,10.062523,,17.300416,85.381213,45.347895,57.944003,16.041717,17.942158,12.113644,-235.230646
盈利能力,摊薄净资产收益率_扣除非经常损益,-0.035549,-1.801693,-2.289927,-7.039448,-1.096428,-1.933734,-1.177925,27.030666,29.448025,26.183724,12.743676,27.792528,14.16553,2.938416,0.311927,14.779535,12.946944,9.488818,4.283411,16.522,12.924984,21.00316,,23.040581,,,,15.561729,59.431945,34.705689,24.090433,14.08181,12.149972,7.300059,-235.231522
盈利能力,息税前利润率,1.874907,0.503721,0.19704,-0.37307,1.292865,-0.036007,-3.045309,13.861315,18.377009,21.477049,22.218493,14.773046,9.365326,2.786397,1.46916,11.080556,14.077373,16.15596,18.351077,19.130354,22.130908,23.198469,,13.081665,13.338258,10.469484,,7.517497,8.16091,16.116786,9.270614,12.441457,6.206252,2.889142,-15.407474
盈利能力,总资产报酬率,1.413112,0.257782,0.046983,-0.333753,0.862745,-0.015576,-0.492928,15.788999,15.900851,12.739959,6.246848,14.628666,6.352344,1.01593,0.250964,9.459118,8.382865,6.323355,3.087744,17.013378,14.189359,12.288337,,13.428891,,5.211706,,8.009149,15.74317,16.446815,16.027392,10.849296,8.567226,4.340117,-20.230906
盈利能力,总资本回报率,2.775358,0.481721,0.087896,-0.662376,1.765678,-0.033372,-1.039378,35.364173,37.016769,29.327545,14.68478,33.458873,15.214943,2.370229,0.565893,18.932396,15.836116,11.774425,5.431795,31.703353,24.867413,27.315909,,29.018325,,11.374749,,19.356795,47.88695,48.916256,49.807969,30.106909,23.31372,18.616096,-251.239566
盈利能力,投入资本回报率,2.725094,0.164599,-0.342469,-0.531975,0.90033,-0.31406,-0.735465,30.101396,32.193759,26.71694,13.027937,31.497226,15.475548,3.243007,0.567566,17.873449,14.107289,10.33441,4.670592,27.295177,21.350226,23.834528,8.186211,24.607357,,9.374378,,17.977702,29.686881,41.649226,39.388691,27.268504,22.549294,15.6599,-205.549512
盈利能力,息前税后总资产报酬率_平均,1.811448,0.488843,0.036535,0.505719,1.092793,0.244722,-0.210071,13.658182,13.918191,11.53858,5.461411,13.496973,6.253195,1.256222,0.19512,8.896152,7.390048,5.508539,2.638536,14.565155,12.121696,10.661263,3.656812,11.42146,,4.343453,,7.392177,9.75977,14.003466,12.176367,9.049924,7.24177,3.650916,-16.551744
盈利能力,毛利率,22.066989,19.922137,19.411074,20.950265,23.000721,22.764641,27.466158,30.759804,34.133059,35.551734,39.04575,32.455007,30.983237,29.176388,30.124276,31.662007,34.55351,34.899315,37.806147,37.603056,39.155162,41.341805,,40.503437,39.533764,38.599318,,32.608339,33.892087,33.532666,34.720056,32.186431,35.954677,40.399814,22.788591
盈利能力,销售净利率,1.872059,0.376878,-0.568276,-0.05244,1.153386,0.147489,-1.702286,11.781059,15.904353,19.307601,19.280225,13.50788,9.130369,3.393692,1.117428,10.398058,12.386322,13.975804,15.631632,16.286707,18.808336,19.965359,16.748532,10.908804,10.639527,8.511578,8.212688,6.664326,5.058675,13.722466,7.027803,10.338359,5.057806,1.987875,-12.995224
盈利能力,成本费用利润率,1.374167,-0.075687,-0.526132,-0.98723,0.825239,-0.458742,-3.392078,16.141599,22.803445,28.012952,29.05236,17.381293,10.309961,2.820792,1.473231,12.458857,16.36174,19.194838,22.519311,23.688913,28.372275,30.499985,,15.250922,15.699634,11.784347,,7.947185,9.110938,19.84524,10.244933,13.704347,6.388169,2.523431,-13.73516
盈利能力,营业利润率,1.366777,-0.05402,-0.507223,-0.934369,0.891392,-0.422977,-3.269991,13.689282,18.220111,21.371863,22.125605,14.758083,9.34748,2.886315,1.45482,11.070639,14.022806,16.042613,18.272104,19.006892,21.974374,22.941149,20.836759,12.864518,13.084001,10.193731,7.594028,7.232898,8.120833,16.175646,7.70982,9.653386,3.91637,1.673005,-17.480197
盈利能力,总资产净利率_平均,0.987035,-0.207891,-0.355097,-0.82068,0.116795,-0.327503,-0.414265,13.200595,13.672262,11.520391,5.501361,13.6499,6.40093,1.37115,0.247467,8.91038,7.453531,5.511521,2.646667,14.567017,12.119827,10.636683,3.676983,11.164511,,4.188779,,7.146533,9.758664,14.003466,12.648205,9.791863,8.026439,2.986219,-17.063483
盈利能力,总资产净利率_平均(含少数股东损益),1.410964,0.192869,-0.135502,-0.046913,0.769669,0.063801,-0.27554,13.419444,13.761366,11.453065,5.420738,13.375865,6.192977,1.237351,0.190881,8.876491,7.37587,5.470053,2.630171,14.48441,12.059073,10.575744,3.656812,11.198356,,4.23706,,7.10018,9.758664,14.003466,12.149934,9.015336,6.981891,2.986219,-17.063483
成长能力,归母净利润,81119778.26,-16597979.91,-28028280.96,-61810412.84,8652084.37,-23830602.29,-28821465.63,852097089.84,892832656.14,740759455.48,336407103.33,649288216.9,275146024.57,54620046.07,9413357.48,279535000.04,215126701.49,153078727.01,69928007.4,260285504.55,196763731.19,118061388.92,37515463.0,102815144.05,76000595.81,35632426.6,13623500.0,56040722.86,53125997.64,60567706.0,31069413.41,17354545.09,9340644.99,2058670.75,-8206990.16
成长能力,营业总收入,6194276239.56,4085839240.31,1882073404.8,6737855272.32,4943394265.8,3147697568.32,1126132578.17,7352680892.17,5650348075.44,3814199531.81,1719259184.63,4710236539.05,2915622242.03,1452405069.72,649783898.18,2678113764.75,1718711968.38,1087071454.87,444561202.14,1589084062.93,1040907531.46,587943306.83,222764018.2,945354024.96,718042372.51,423460111.66,,835451887.21,1050195781.4,441376232.14,424676763.47,154553275.11,160644098.46,103561360.45,63153891.95
成长能力,净利润,115960506.56,15398669.86,-10695376.18,-3533361.66,57016453.4,4642511.55,-19170005.19,866223746.41,898651327.17,736430433.5,331477053.13,636253117.83,266207081.71,49290156.36,7260870.08,278471842.55,212885211.22,151926981.91,69492173.52,258809477.14,195777391.61,117384995.13,37309684.02,103126820.87,76396312.36,36043140.22,13671900.0,55677239.67,53125997.64,60567706.0,29845447.23,15978272.47,8125068.4,2058670.75,-8206990.16
成长能力,扣非净利润,-965533.28,-48836656.33,-62500895.76,-193574007.18,-31689075.29,-54916849.52,-34925977.69,806278195.72,885131310.16,742830286.88,333113599.0,627414715.71,263989259.46,47883264.81,5230080.9,244737975.21,204633258.88,143000703.12,65402821.1,240672928.16,179939159.35,112904700.0,36354800.0,96492400.0,72256979.17,32930500.0,12245300.0,50077800.0,152810800.0,65946433.91,44642300.0,9924689.82,6470735.77,1377600.0,-9110400.0
成长能力,营业总收入增长率,25.304111,29.80406,67.12716,-8.361924,-12.511686,-17.474229,-34.498963,56.100035,93.795615,162.612656,164.589379,75.878881,69.639956,33.607138,46.162979,68.531912,65.116681,84.893924,99.565982,68.09407,44.964638,38.842665,33.813972,13.154813,,,,-20.447986,147.29297,185.581934,164.35877,,55.119725,63.982546,
成长能力,归属母公司净利润增长率,837.574979,30.350145,2.752062,-107.253916,-99.030939,-103.21705,-108.567436,31.235569,224.494114,1256.204376,3473.720684,132.27439,27.899522,-64.318983,-86.538501,7.395531,9.332497,29.660279,86.397825,153.158721,158.897616,231.331318,175.373435,83.465056,,,,5.486438,70.991312,249.00198,232.625995,,353.72214,125.084357,
收益质量,经营活动净现金/销售收入,-0.005274,-0.010732,-0.134653,-0.117688,-0.20718,-0.288537,-0.63338,0.140639,0.184861,0.1851,0.062514,0.185659,0.125287,-0.023887,-0.275424,0.110547,0.0406,0.040751,-0.071587,0.276737,0.239535,0.215967,0.008894,0.160021,0.091867,0.074295,-0.082622,0.08161,0.165864,0.127717,0.281172,0.290153,0.021927,-0.138466,0.076039
收益质量,经营性现金净流量/营业总收入,-0.005274,-0.010732,-0.134653,-0.117688,-0.20718,-0.288537,-0.63338,0.140639,0.184861,0.1851,0.062514,0.185659,0.125287,-0.023887,-0.275424,0.110547,0.0406,0.040751,-0.071587,0.276737,0.239535,0.215967,0.008894,0.160021,0.091867,0.074295,-0.082622,0.08161,0.165864,0.127717,0.281172,0.290153,0.021927,-0.138466,0.076039
收益质量,成本费用率,97.771836,98.599327,99.682101,100.362222,97.98952,99.017358,101.700937,84.574793,79.793917,76.153657,75.979477,84.290295,89.976536,96.94584,98.039251,88.752331,85.892843,83.655985,81.269626,80.373308,77.657627,75.531253,,84.351161,83.687355,87.028651,,91.144524,89.566373,81.21235,90.340505,90.49532,94.205254,96.957839,115.012888
收益质量,期间费用率,19.838825,18.521464,19.093175,21.312488,20.990241,21.782,29.167096,15.334598,13.926976,11.705392,15.025227,16.745302,20.959773,26.122229,28.163527,20.414338,20.446353,18.5553,19.075774,17.976365,16.812789,16.873059,,24.854599,23.22112,25.627969,,23.752863,23.45846,14.745017,25.060561,22.681751,30.159932,37.357654,37.80148
收益质量,销售成本率,77.93301,80.077862,80.588925,79.049734,76.999278,77.235358,72.533841,69.240195,65.86694,64.448265,60.954249,67.544992,69.016762,70.823611,69.875723,68.337992,65.446489,65.100684,62.193852,62.396943,60.844837,58.658194,,59.496562,60.466235,61.400681,,67.39166,66.107912,66.467333,65.279943,67.813568,64.045322,59.600185,77.211408
收益质量,经营活动净现金/归属母公司的净利润,-0.402744,,,,-118.373398,,,1.213571,1.16991,0.953088,0.31949,1.346859,1.327623,-0.635201,-19.011946,1.059115,0.324367,0.289391,-0.455113,1.689523,1.267175,1.075515,0.052812,1.471349,0.867947,0.882937,-1.009608,1.216646,3.278812,0.930718,3.843241,2.584,0.377116,-6.965548,
收益质量,所得税/利润总额,-39.336892,,,,-42.631398,,,13.702773,12.59309,9.49373,12.655734,7.800715,1.575765,-24.100093,22.634229,5.963968,11.863477,12.96472,14.587591,14.458607,14.636521,13.33359,,15.201148,19.020904,17.006838,,7.994814,38.008991,14.856062,24.067459,16.638192,15.955224,18.751625,
财务风险,流动比率,1.126399,1.156013,1.138302,1.181186,1.242494,1.250407,1.420162,1.356295,1.358783,1.351683,1.353537,1.29169,1.283315,1.268868,1.396224,1.481575,1.679241,1.755729,2.010989,2.033096,2.319722,1.350722,,1.276613,,1.297247,,1.377203,1.32306,1.5363,1.354127,1.488856,1.570279,1.137379,0.849221
财务风险,速动比率,0.653455,0.696555,0.670259,0.589845,0.573475,0.598652,0.714994,0.830981,0.911633,0.896991,0.828428,0.811851,0.728051,0.622109,0.836462,1.050717,1.236388,1.362879,1.618353,1.708199,1.970308,0.973467,,0.953322,,0.895699,,1.089984,1.045488,1.110113,1.006286,1.127127,1.294431,0.890598,0.672727
财务风险,保守速动比率,0.526178,0.530215,0.50667,0.456359,0.429212,0.442356,0.500944,0.703978,0.788398,0.813958,0.750532,0.724068,0.639633,0.54043,0.74697,0.988894,0.891992,1.030205,1.311581,1.402167,1.709118,0.799976,,0.802586,,0.826567,,1.033561,1.020692,1.060501,0.980957,1.101618,1.251251,0.780777,0.623155
财务风险,资产负债率,66.27886,64.416685,63.304114,63.362018,60.492514,60.053101,54.746778,56.967646,57.658468,59.183357,58.636563,60.661828,61.277418,61.189758,56.396404,54.833909,50.825547,49.690648,43.975598,43.091995,37.633786,55.359464,,58.554593,,61.731547,,61.172297,65.276552,63.226374,71.052333,66.677171,61.817026,78.980425,91.947563
财务风险,权益乘数,3.007234,2.924291,2.881106,2.627604,2.522685,2.499306,2.339405,2.463585,2.481457,2.524291,2.510539,2.430981,2.442675,2.42492,2.28281,2.015792,1.90057,1.874283,1.771111,1.905452,1.792942,2.321202,2.33259,2.486948,,2.59936,,2.709066,3.04176,2.974208,3.18835,2.864717,3.226821,6.062012,12.418601
财务风险,权益乘数(含少数股权的净资产),2.965498,2.810305,2.725101,2.729407,2.531165,2.503323,2.209787,2.323832,2.361747,2.449981,2.417594,2.54206,2.582472,2.576639,2.293388,2.21405,2.033576,1.987702,1.784936,1.757222,1.603432,2.240116,2.251253,2.412812,,2.613118,,2.57548,2.879898,2.71934,3.454509,3.000945,2.618968,4.75747,12.418601
财务风险,产权比率,207.063242,190.497263,181.704737,183.229463,161.258313,157.360452,125.615738,135.814147,139.300557,147.306335,144.265918,155.819913,160.53762,159.674631,130.944082,123.007837,103.313859,98.758434,78.469814,75.720758,60.363246,124.189697,,141.769816,,162.061994,,157.370119,187.989835,171.934024,245.450991,200.094572,165.943979,375.747032,1141.860127
财务风险,现金比率,0.18301,0.226944,0.239513,0.243961,0.206364,0.193304,0.282592,0.496899,0.578815,0.549649,0.486791,0.503589,0.420765,0.369562,0.480199,0.655995,0.734004,0.862633,1.145395,1.264433,1.536215,0.578876,,0.601901,,0.544464,,0.726306,0.576124,0.756504,0.772735,0.655221,0.607133,0.248677,0.005101
营运能力,应收账款周转率,5.164652,3.885723,1.907128,8.815834,6.487838,3.929361,1.720994,11.221322,8.215461,4.815228,2.313773,9.922971,7.06923,4.941756,2.128032,11.683301,8.60568,5.573371,2.617641,12.108897,8.128748,4.562699,,8.546395,,3.446123,,7.453006,12.624491,6.094157,8.095181,2.642672,3.435584,3.183385,2.310561
营运能力,应收账款周转天数,52.27844,46.323419,47.191375,40.835613,41.616323,45.808967,52.295349,32.08178,32.864862,37.381403,38.897494,36.279454,38.193689,36.424296,42.292588,30.813208,31.374623,32.29643,34.382089,29.730205,33.215447,39.450333,46.169657,42.123023,,52.232596,,48.302656,28.515999,29.536484,44.470897,68.112875,104.785674,113.087163,155.806258
营运能力,存货周转率,1.887483,1.356685,0.629273,2.32503,1.615053,1.075038,0.388334,2.890578,2.250054,1.468084,0.610908,2.614633,1.675967,0.841372,0.44274,3.038807,2.134764,1.544038,0.689544,3.716054,2.690986,1.608417,,3.554969,,1.576183,,4.275715,6.437463,2.664785,5.10513,2.850578,4.966328,4.878418,6.247329
