常用指标,每股净资产,2.228189,2.237124,2.112498,2.056891,2.980566,2.960793,3.096963,3.103525,3.149668,3.11433,3.255128,3.191707,3.064806,3.020785,3.023095,2.980874,2.951138,2.975597,2.10987,2.06953,1.978263,1.94418,1.934327,1.928185,1.87569,1.886863,1.964143,1.932185,1.862028,1.838962,1.882217,1.838655,1.739942,1.717489,5.254209,5.267722,5.144299,1.941102,4.140424,4.10231,4.185529,3.862177,3.859308,3.198943,2.99095,,,2.876985,2.509911,2.142424
常用指标,每股现金流,0.33632,-0.137805,0.054811,-0.084625,-0.661677,-0.393533,-0.422114,0.03436,-0.381657,-0.1059,-0.287136,0.031139,-0.215898,-0.119761,-0.035868,0.358635,-0.094031,-0.000945,0.034421,0.38169,0.131847,0.083859,-0.026455,0.135101,0.021703,0.050683,0.015726,0.017216,-0.05309,-0.106385,-0.159898,-0.026686,-0.041613,-0.070881,-0.180782,-0.236731,-0.230962,-0.155347,-0.141695,0.068853,-0.202786,-0.186877,-0.04733,-0.019122,0.036714,,,0.28313,0.342928,0.604958
常用指标,净资产收益率(ROE),1.55,0.37,0.73,-36.19,-2.53,-2.77,0.26,5.11,5.19,3.55,1.53,6.2,4.56,2.92,2.3,5.75,4.31,3.55,1.86,7.11,4.75,3.42,0.87,4.01,3.65,3.44,1.16,6.46,4.54,3.59,1.17,6.27,3.96,2.71,0.92,8.41,8.04,4.44,1.02,11.75,4.97,4.55,1.78,16.3,9.65,7.75,2.25,22.7,20.82,36.95
常用指标,总资产报酬率(ROA),1.748195,1.057882,0.493678,-6.152822,0.698869,0.118057,0.30408,3.168148,2.513879,1.831475,0.699538,4.647848,2.702031,1.831754,1.117533,3.80747,2.462245,1.757916,0.765935,4.001968,2.986398,1.998967,0.375463,3.985728,2.730075,2.366421,0.888463,4.860884,3.312949,2.593254,0.938803,4.95032,3.797637,2.787527,1.09542,6.505346,3.207516,2.555881,0.609761,9.545883,3.809546,3.628409,0.965288,12.296285,6.992179,,,16.93137,16.512347,28.520939
常用指标,毛利率,28.447542,27.639745,28.268095,29.567868,29.66702,29.331358,32.622068,31.931491,33.119474,33.089125,33.570394,33.851141,33.371557,33.136575,32.735603,32.540315,33.53021,33.208915,34.45279,34.126915,36.903693,36.845522,35.994317,36.007104,36.473483,36.877389,39.036658,35.985544,36.140707,36.150332,40.51097,33.436082,32.672621,33.779255,34.809089,31.647128,33.086079,34.051153,35.136569,34.651582,35.734492,34.794474,32.801054,32.401475,32.607908,32.4767,30.918321,32.708071,31.895605,28.833316
常用指标,销售净利率,0.877321,0.497188,1.08801,-20.379631,-1.827911,-3.219149,0.854977,2.852555,4.496862,4.583059,4.466907,4.711888,5.044563,5.030855,7.627529,5.193557,4.618056,4.759883,5.66433,6.037733,5.500399,5.888,6.825005,6.200578,7.464189,9.5282,6.639891,7.797958,7.65923,8.651455,7.229899,9.456154,9.845246,11.044453,12.781831,11.236059,8.985802,9.13304,5.141966,10.771148,6.076709,7.371992,4.951706,8.322919,6.511624,7.689101,4.936305,11.981469,10.708876,13.183496
常用指标,期间费用率,28.299965,28.129738,28.332022,38.731877,32.141645,32.963268,33.470381,29.43963,30.386186,29.70872,31.158032,27.736048,30.385642,30.357458,29.675094,29.163655,30.806241,29.717062,31.886964,32.633323,33.413374,33.230965,45.497554,33.430573,34.650781,32.254292,35.679194,30.78847,31.191807,28.364325,35.1456,27.495105,27.834362,27.128457,32.941094,25.362511,26.313016,27.902117,32.018249,30.391317,31.419041,29.054125,28.459923,26.115742,28.075421,26.952187,27.486958,22.691235,21.345659,14.587419
常用指标,资产负债率,80.538954,81.841502,82.375038,81.335953,73.987184,74.00055,72.045934,72.007984,71.109625,70.377591,66.570995,62.791919,62.414515,61.398569,59.662088,58.779825,59.117871,57.635549,65.397384,65.039997,66.624213,67.747434,56.139808,54.61042,58.32879,56.470701,53.937827,52.606455,52.883169,52.432043,48.045433,49.556218,41.846976,31.050132,29.360834,21.85922,24.254242,47.637924,38.055574,32.724862,20.165371,18.760885,27.209039,36.357799,35.661299,,,34.428956,37.508548,31.17185
每股指标,基本每股收益,0.0334,0.01,0.0146,-0.93,-0.0767,-0.08,0.0075,0.16,0.1614,0.11,0.05,0.19,0.1338,0.09,0.07,0.14,0.1034,0.07,0.04,0.15,0.1017,0.07,0.02,0.08,0.0687,0.07,0.02,0.12,0.08,0.07,0.02,0.11,0.07,0.05,0.02,0.09,0.16,0.03,0.02,0.23,0.18,0.07,0.04,0.49,0.28,0.23,0.07,0.6,0.48,0.69
每股指标,稀释每股收益,0.0334,0.01,0.0146,-0.93,-0.0767,-0.08,0.0075,0.16,0.1614,0.11,0.05,0.19,0.1338,0.09,0.07,0.14,0.1034,0.07,0.04,0.15,0.1017,0.07,0.02,0.08,0.0687,0.07,0.02,0.12,0.08,0.07,0.02,0.11,0.07,0.05,0.02,0.09,0.16,0.03,0.02,0.23,0.18,0.07,0.04,0.49,0.28,0.23,0.07,0.6,0.48,0.69
每股指标,摊薄每股收益_最新股数,0.033298,0.007671,0.0145,-0.930456,-0.076576,-0.084287,0.007496,0.155039,0.16104,0.111826,0.049419,0.190929,0.138061,0.0876,0.068967,0.1401,0.100854,0.072205,0.037543,0.14709,0.098069,0.070768,0.016075,0.0755,0.065836,0.065093,0.021745,0.116225,0.081181,0.064649,0.020754,0.106833,0.067633,0.046058,0.015362,0.078746,0.045986,0.02565,0.005861,0.05877,0.02319,0.019839,0.005941,0.050476,0.028973,0.023261,0.006772,0.061881,0.049455,0.071609
每股指标,摊薄每股净资产_期末股数,2.228189,2.237124,2.112498,2.056891,2.980566,2.960793,3.096963,3.103525,3.149668,3.11433,3.255128,3.191707,3.064806,3.020785,3.023095,2.980874,2.951138,2.975597,2.10987,2.06953,1.978263,1.94418,1.934327,1.928185,1.87569,1.886863,1.964143,1.932185,1.862028,1.838962,1.882217,1.838655,1.739942,1.717489,5.254209,5.267722,5.144299,1.941102,4.140424,4.10231,4.185529,3.862177,3.859308,3.198943,2.99095,,,2.876985,2.509911,2.142424
每股指标,调整每股净资产_期末股数,-0.0657,-0.08992,-0.275638,-0.318358,0.114002,0.085028,0.250268,0.234498,0.360122,0.348908,0.508271,0.487937,0.368064,0.345026,0.373545,0.336825,0.349828,0.418529,-0.546368,-0.539937,-0.716184,-0.726378,0.774131,0.766814,0.755321,0.788254,0.87165,0.850274,0.785683,0.791754,0.864861,0.822662,1.280143,1.265332,4.279535,4.45156,4.325635,1.456751,3.186697,3.154115,3.923494,3.603676,3.598281,2.859672,2.634576,,,2.570036,2.218101,1.875623
每股指标,每股净资产_最新股数,2.228189,2.22685,2.102796,2.05338,2.975478,2.955738,3.091676,3.098226,3.144291,3.109481,3.248016,3.184734,3.05811,3.014746,3.014834,2.972728,2.943074,2.96871,2.035364,1.996459,1.908414,1.875808,1.867038,1.848299,1.797979,1.810173,1.884312,1.858037,1.7914,1.770288,1.811927,1.764925,1.671941,1.650365,1.682954,1.667929,1.629415,0.541874,0.577916,0.572078,0.583684,0.532091,0.531696,0.330538,0.309046,,,0.297271,0.259342,0.22137
每股指标,每股经营现金流,0.33632,-0.137805,0.054811,-0.084625,-0.661677,-0.393533,-0.422114,0.03436,-0.381657,-0.1059,-0.287136,0.031139,-0.215898,-0.119761,-0.035868,0.358635,-0.094031,-0.000945,0.034421,0.38169,0.131847,0.083859,-0.026455,0.135101,0.021703,0.050683,0.015726,0.017216,-0.05309,-0.106385,-0.159898,-0.026686,-0.041613,-0.070881,-0.180782,-0.236731,-0.230962,-0.155347,-0.141695,0.068853,-0.202786,-0.186877,-0.04733,-0.019122,0.036714,,,0.28313,0.342928,0.604958
每股指标,每股现金流量净额,-0.079375,0.203719,0.124556,-0.017421,-0.173383,-0.191853,-0.323777,0.607144,0.171501,0.069005,0.541877,0.017701,0.20553,0.198973,0.185444,0.082266,0.294424,0.905453,0.069737,-0.133847,-0.226645,-0.167787,-0.006215,0.036783,0.516374,-0.003573,-0.111609,-0.111672,-0.153221,-0.071346,-0.224902,0.253003,0.248863,0.112603,1.023353,0.407289,0.884131,0.463788,0.547849,0.125156,0.355252,0.29221,1.494611,-0.196556,-0.147908,,,0.000195,-0.003577,0.034964
每股指标,每股企业自由现金流量,,-0.018521,,-0.226305,,0.048169,,0.547779,,-0.056212,,-0.024985,,-0.080595,,-0.353679,,-0.89003,,0.511337,,0.595609,,0.71668,,0.381327,,0.222769,,0.144486,,0.226045,,-0.076576,,-2.720477,,0.221679,,-1.256844,,-1.231633,,0.442791,0.317609,,,0.262459,0.548589,-0.50998
每股指标,每股股东自由现金流量,,0.477342,,0.313274,,0.472093,,1.810058,,1.095328,,0.592589,,0.420362,,-0.538214,,-0.854824,,0.262387,,0.621968,,0.95684,,0.701781,,0.741927,,0.422545,,0.952634,,0.021284,,-2.735488,,1.004492,,-1.551403,,-1.7733,,0.633753,0.472887,,,0.390603,0.549079,-0.280123
每股指标,每股未分配利润,-0.12565,-0.151975,-0.145115,-0.159221,0.697958,0.690234,0.842001,0.834492,0.850405,0.800986,0.768879,0.719351,0.679342,0.628654,0.640126,0.57097,0.528523,0.544195,0.531768,0.492848,0.413856,0.385499,0.333545,0.319087,0.319655,0.318619,0.345435,0.322006,0.282782,0.26818,0.313373,0.282195,0.242839,0.220386,0.763034,0.723368,0.643982,0.657837,1.573897,1.533291,1.328258,1.320155,1.319283,1.701538,1.525709,,,1.411968,1.073243,0.747235
每股指标,每股资本公积金,1.151514,1.103421,1.163803,1.160439,1.161512,1.161512,1.14842,1.14842,1.199785,1.200103,1.406009,1.406009,1.464974,1.465326,1.460288,1.460288,1.457071,1.459469,0.606688,0.606708,0.573413,0.574009,0.631601,0.612931,0.606509,0.611633,0.613307,0.622914,0.613334,0.617956,0.619661,0.607491,0.580639,0.580639,3.744097,3.598199,3.585715,0.380162,1.760325,1.741147,1.733342,1.417038,1.417038,0.329607,0.329607,,,0.329607,0.338286,0.338286
每股指标,每股盈余公积金,0.08909,0.089501,0.089501,0.089242,0.089242,0.089242,0.089242,0.089242,0.079858,0.079846,0.079897,0.079897,0.059988,0.059977,0.060021,0.060021,0.063316,0.063289,0.060564,0.060564,0.05319,0.053182,0.052705,0.05307,0.042043,0.042009,0.042009,0.04191,0.033424,0.033404,0.033404,0.0335,0.031728,0.031728,0.095184,0.096288,0.071961,0.081649,0.163299,0.163447,0.113341,0.114725,0.114725,0.152967,0.120696,,,0.120696,0.082755,0.041242
每股指标,每股留存收益,-0.03656,-0.062474,-0.055614,-0.069978,0.7872,0.779476,0.931244,0.923735,0.930264,0.880833,0.848776,0.799248,0.739331,0.688631,0.700148,0.630991,0.591839,0.607484,0.592333,0.553413,0.467046,0.438681,0.386251,0.372158,0.361699,0.360628,0.387444,0.363917,0.316207,0.301585,0.346777,0.315696,0.274567,0.252114,0.858219,0.819657,0.715943,0.739487,1.737196,1.696738,1.441599,1.43488,1.434008,1.854506,1.646406,,,1.532664,1.155999,0.788478
每股指标,每股营业收入,4.366807,2.939472,1.434952,4.610266,3.871985,2.494532,1.153571,5.349949,3.709517,2.576952,1.134471,4.465204,2.925013,1.904273,0.926385,3.47714,2.649745,1.797025,0.756503,2.987353,2.098412,1.395401,0.271853,1.702486,1.158871,0.815527,0.384498,1.744313,1.270422,0.864639,0.360766,1.287543,0.794197,0.50107,0.484703,2.459639,1.608021,1.005929,0.790076,3.977607,2.750481,1.966328,0.875595,5.687408,4.07423,,,5.001408,4.422951,5.360472
每股指标,每股营业总收入,4.366807,2.939472,1.434952,4.610266,3.871985,2.494532,1.153571,5.349949,3.709517,2.576952,1.134471,4.465204,2.925013,1.904273,0.926385,3.47714,2.649745,1.797025,0.756503,2.987353,2.098412,1.395401,0.271853,1.702486,1.158871,0.815527,0.384498,1.744313,1.270422,0.864639,0.360766,1.287543,0.794197,0.50107,0.484703,2.459639,1.608021,1.005929,0.790076,3.977607,2.750481,1.966328,0.875595,5.687408,4.07423,,,5.001408,4.422951,5.360472
每股指标,每股息税前利润,0.204062,0.128529,0.060161,-0.71547,0.082223,0.0139,0.035244,0.333966,0.261289,0.187066,0.070725,0.407521,0.230367,0.153355,0.091474,0.277787,0.178335,0.12528,0.052561,0.277442,0.207168,0.139844,0.022157,0.176818,0.124805,0.105953,0.039337,0.198774,0.133922,0.1033,0.036018,0.151282,0.10044,0.066599,0.078245,0.309504,0.152772,0.087299,0.039085,0.470437,0.171241,0.155063,0.043897,0.582208,0.317859,,,0.717018,0.591245,0.889357
盈利能力,净资产收益率(ROE),1.55,0.37,0.73,-36.19,-2.53,-2.77,0.26,5.11,5.19,3.55,1.53,6.2,4.56,2.92,2.3,5.75,4.31,3.55,1.86,7.11,4.75,3.42,0.87,4.01,3.65,3.44,1.16,6.46,4.54,3.59,1.17,6.27,3.96,2.71,0.92,8.41,8.04,4.44,1.02,11.75,4.97,4.55,1.78,16.3,9.65,7.75,2.25,22.7,20.82,36.95
盈利能力,摊薄净资产收益率,1.494436,0.344512,0.689567,-45.313392,-2.573595,-2.851657,0.242466,5.004122,5.121678,3.596301,1.521535,5.995156,4.514586,2.905729,2.287594,4.712863,3.426842,2.43222,1.844539,7.367574,5.138811,3.772683,0.861014,4.084855,3.661678,3.595969,1.154039,6.255306,4.531732,3.651934,1.145422,6.053151,4.045191,2.790775,0.912849,4.72121,2.82224,4.733668,1.01422,10.273209,3.973195,3.728497,1.117538,15.270941,9.375231,,,20.816489,19.069672,32.348342
盈利能力,净资产收益率_平均,1.555451,0.358475,0.697766,-36.122948,-2.521583,-2.784539,0.24221,4.935222,5.08895,3.553304,1.536503,6.201573,4.578501,2.926121,2.303681,5.638773,4.083565,2.908484,1.862338,6.901354,4.698389,3.417101,0.777863,4.074122,3.601527,3.549047,1.162142,6.416071,4.565468,3.657474,1.160473,6.224183,4.05005,2.776004,0.916943,7.030907,4.177709,4.605318,1.019369,13.022323,5.073363,4.599659,1.378257,16.080133,9.557313,,,22.234965,20.575983,32.348342
盈利能力,净资产收益率_平均_扣除非经常损益,0.110393,-0.944314,0.230234,-37.247135,-4.070508,-3.67872,-0.480047,3.106569,3.179782,2.525409,1.145824,3.601851,2.529064,1.323509,0.942816,3.105264,2.946633,2.240464,1.248124,3.299651,3.91918,2.868746,0.43877,1.663431,1.922622,2.433133,0.784794,4.089688,3.352629,3.003217,1.011792,4.748204,3.101849,2.109947,0.435508,5.057265,3.508998,3.98262,0.627305,5.703282,3.642623,3.647059,0.641661,12.991405,7.872653,,,18.015145,17.383344,32.966074
盈利能力,摊薄净资产收益率_扣除非经常损益,0.106063,-0.907533,0.227528,-46.723595,-4.154469,-3.76739,-0.480555,3.14994,3.200232,2.555968,1.134661,3.481965,2.493759,1.314285,0.936233,2.595366,2.472753,1.873589,1.236195,3.522558,4.28656,3.167267,0.485673,1.667813,1.954733,2.465301,0.779322,3.987214,3.327855,2.998668,0.998668,4.617729,3.098128,2.121175,0.433564,3.395921,2.370494,4.093615,0.624136,4.499274,2.852713,2.956317,0.52028,12.337645,7.722666,,,16.865871,16.110757,32.966074
盈利能力,息税前利润率,4.673029,4.372542,4.192545,-15.519073,2.123557,0.557234,3.055213,6.242432,7.04375,7.259224,6.234185,9.126607,7.875781,8.053215,9.874371,7.988969,6.730294,6.971573,6.947918,9.28723,9.872617,10.021803,8.150659,10.385881,10.769589,12.991969,10.230769,11.395592,10.541555,11.947283,9.983811,11.749687,12.646843,13.291384,16.14293,12.583344,9.500632,8.67852,4.94707,11.827154,6.225871,7.885933,5.01347,10.236805,7.801712,8.717215,6.955716,14.336328,13.367664,16.591024
盈利能力,总资产报酬率,1.748195,1.057882,0.493678,-6.152822,0.698869,0.118057,0.30408,3.168148,2.513879,1.831475,0.699538,4.647848,2.702031,1.831754,1.117533,3.80747,2.462245,1.757916,0.765935,4.001968,2.986398,1.998967,0.375463,3.985728,2.730075,2.366421,0.888463,4.860884,3.312949,2.593254,0.938803,4.95032,3.797637,2.787527,1.09542,6.505346,3.207516,2.555881,0.609761,9.545883,3.809546,3.628409,0.965288,12.296285,6.992179,,,16.93137,16.512347,28.520939
盈利能力,总资本回报率,2.961483,1.615587,0.777906,-9.178894,1.008705,0.170459,0.449671,4.623342,3.55975,2.61528,1.005754,6.746162,3.884655,2.59399,1.584414,5.580826,3.63863,2.605799,1.17927,6.980328,5.162396,3.456564,0.611426,5.216553,3.490388,3.113743,1.171291,6.726661,4.794686,3.684396,1.34865,6.825897,4.872192,3.637679,1.402897,8.42802,3.997086,3.4325,0.834899,12.638031,4.514953,4.419733,1.153943,15.249001,8.599694,,,21.634163,20.507064,32.948402
盈利能力,投入资本回报率,3.677553,1.262164,0.793437,-9.70462,0.579466,-0.110257,0.511578,4.120757,3.468498,2.524476,1.090257,4.90615,3.673472,2.350628,1.499939,4.562468,3.254604,2.306703,1.153002,5.758195,4.307409,2.764883,0.740966,4.250261,3.119363,2.756172,1.018922,5.820706,4.336123,3.156788,1.082281,5.617365,3.944311,2.691057,0.890847,7.275257,4.188144,3.910017,0.942518,12.003289,4.646244,4.54464,0.987549,14.373637,8.846434,,,19.619916,18.465835,28.043623
盈利能力,息前税后总资产报酬率_平均,1.451851,0.883315,0.512113,-6.569794,0.451889,-0.041295,0.36625,2.798196,2.502314,1.827633,0.769666,3.597391,2.66294,1.755762,1.076326,3.676956,2.495575,1.740844,0.806193,3.905821,2.824668,1.816385,0.514373,3.893529,2.829645,2.331273,0.837556,4.601237,3.315773,2.413847,0.679846,4.41599,2.956364,2.372254,0.867344,6.197067,3.033704,2.911054,0.633783,9.208384,3.718276,3.753331,0.953396,11.270445,6.860413,,,15.363357,14.729562,24.713274
盈利能力,毛利率,28.447542,27.639745,28.268095,29.567868,29.66702,29.331358,32.622068,31.931491,33.119474,33.089125,33.570394,33.851141,33.371557,33.136575,32.735603,32.540315,33.53021,33.208915,34.45279,34.126915,36.903693,36.845522,35.994317,36.007104,36.473483,36.877389,39.036658,35.985544,36.140707,36.150332,40.51097,33.436082,32.672621,33.779255,34.809089,31.647128,33.086079,34.051153,35.136569,34.651582,35.734492,34.794474,32.801054,32.401475,32.607908,32.4767,30.918321,32.708071,31.895605,28.833316
盈利能力,销售净利率,0.877321,0.497188,1.08801,-20.379631,-1.827911,-3.219149,0.854977,2.852555,4.496862,4.583059,4.466907,4.711888,5.044563,5.030855,7.627529,5.193557,4.618056,4.759883,5.66433,6.037733,5.500399,5.888,6.825005,6.200578,7.464189,9.5282,6.639891,7.797958,7.65923,8.651455,7.229899,9.456154,9.845246,11.044453,12.781831,11.236059,8.985802,9.13304,5.141966,10.771148,6.076709,7.371992,4.951706,8.322919,6.511624,7.689101,4.936305,11.981469,10.708876,13.183496
盈利能力,成本费用利润率,1.671933,1.212783,0.930859,-17.705392,-1.051429,-2.380541,0.228392,3.673025,4.656544,4.759169,3.936909,7.215842,5.317273,5.518309,8.243929,5.69015,4.653717,5.002257,5.438692,6.408236,6.253315,7.088943,3.4789,6.723454,7.202689,10.287436,7.477134,8.927795,8.048561,10.27826,8.398486,11.401774,11.843833,13.952495,16.087942,12.625853,9.197604,8.446421,4.827931,11.687208,6.129667,7.532903,5.904965,9.792472,6.974777,8.013995,5.960585,14.790718,13.58539,17.956537
盈利能力,营业利润率,1.344337,0.92171,0.407215,-19.738516,-1.730351,-3.24233,-1.394306,3.193191,4.287756,4.447881,3.496281,6.308865,4.601522,4.639831,7.219,4.787672,3.635815,4.326709,4.114276,5.27561,5.57014,6.371677,2.037008,5.207201,5.366956,8.133695,6.034473,6.996305,6.490024,8.623022,7.55601,8.172474,7.204308,7.91383,1.590591,4.697037,4.708681,4.643675,1.045363,2.783499,2.612852,4.2103,1.439384,4.810213,2.919005,4.084988,1.122574,9.183071,9.315159,14.118381
盈利能力,总资产净利率_平均,0.28527,0.063435,0.119536,-8.015314,-0.651985,-0.717085,0.064787,1.473279,1.55203,1.096541,0.489878,2.182352,1.622893,1.04844,0.84487,1.925537,1.396294,1.015524,0.567114,2.199364,1.465451,1.048449,0.282214,1.77544,1.502387,1.515425,0.511953,2.955639,2.087432,1.685919,0.561937,3.641891,2.661195,2.006174,0.671473,5.22732,3.048209,2.690132,0.655119,8.551623,3.6996,3.36956,0.948389,10.317332,6.16834,,,14.141874,13.367272,22.225169
盈利能力,总资产净利率_平均(含少数股东损益),0.328208,0.120288,0.128114,-8.07988,-0.601571,-0.682018,0.085094,1.447724,1.604908,1.156289,0.501232,2.399592,1.730694,1.144299,0.863246,2.475202,1.689493,1.200228,0.624433,2.601724,1.663832,1.174431,0.314396,2.379559,1.892161,1.735513,0.576623,3.326283,2.407106,1.877868,0.679846,3.98402,2.956364,2.316291,0.867344,5.808826,3.033704,2.68974,0.633783,8.693564,3.718276,3.391939,0.953396,9.997356,5.835956,,,14.150254,13.22809,22.6632
成长能力,归母净利润,29003927.52,6682264.59,12629943.07,-810444512.94,-66699777.03,-73415999.71,6529406.97,135041886.09,140269264.46,97402794.21,43045495.19,166303391.26,120253712.77,76301554.83,60071695.14,122030252.03,87846163.8,62892394.01,32700744.47,128118649.53,85420633.05,61640512.25,14701606.19,62811981.1,57344571.93,56697455.04,18940920.03,101234961.81,70710545.58,56311140.83,18077311.6,93054044.54,58909784.95,40117375.56,13381323.8,68589624.19,40054680.85,22342112.79,5105347.72,51190500.91,20199709.15,17280144.95,5175508.83,43965784.63,25236768.43,20261487.04,5898743.26,53899867.18,43076878.02,62373492.49
