成长能力,净利润,699458608.72,396863571.69,191452874.73,392738925.26,273237797.94,149801172.02,14026121.38,14215461.22,-65474561.02,-66338864.49,-25680896.45,-82748036.47,-41658963.55,4975742.2,14111059.31,398333247.81,320456470.4,179716909.4,68629034.98,120989387.16,57860100.0,18444600.0,-241787306.19,-166313392.88
成长能力,扣非净利润,689757958.47,395700064.0,189197919.5,391418816.53,304948288.56,152542463.56,19606289.23,607391.17,-59924215.23,-63996620.26,-24800523.46,-115976526.67,-77253885.61,299797.4,8180200.0,392160400.0,320497600.0,179585900.0,67926400.0,119300100.0,50909800.0,15714700.0,-66170000.0,-172070500.0
成长能力,营业总收入增长率,50.138451,54.113526,108.935814,108.870527,137.330531,129.035309,84.311226,15.076836,7.155596,6.248947,3.75793,-7.672569,-19.003666,-19.046961,-18.992428,76.097462,140.34144,161.78976,,124.864951,,,109.208193,
成长能力,归属母公司净利润增长率,155.988964,164.92688,1264.973748,2662.758936,517.319022,325.812083,154.616946,117.179212,-57.168002,-1433.24561,-281.991272,-120.77357,-112.999882,-97.231344,-79.438645,229.229907,453.847073,874.360517,,150.039594,,,-45.380538,
收益质量,经营活动净现金/销售收入,-0.164993,-0.451806,-0.280268,0.062734,-0.145925,-0.12555,-0.454911,0.268434,0.490536,0.651441,0.849737,-0.613772,-1.004827,-0.999406,-0.851266,-0.469223,-0.465191,-0.735456,-0.900361,0.015168,-0.498813,-0.303621,0.20845,0.059445
收益质量,经营性现金净流量/营业总收入,-0.164993,-0.451806,-0.280268,0.062734,-0.145925,-0.12555,-0.454911,0.268434,0.490536,0.651441,0.849737,-0.613772,-1.004827,-0.999406,-0.851266,-0.469223,-0.465191,-0.735456,-0.900361,0.015168,-0.498813,-0.303621,0.20845,0.059445
收益质量,成本费用率,86.969666,87.365341,87.666792,91.597382,90.795878,92.456307,97.667452,97.544894,102.237711,106.100525,106.76261,104.653523,105.144053,99.861963,97.098087,82.436787,80.654875,,85.000363,90.52022,,,136.223377,148.207099
收益质量,期间费用率,10.444948,10.52732,10.459313,12.684854,12.75401,13.586342,18.930832,17.508575,20.542691,23.139761,26.55346,26.798365,31.218606,28.264612,23.228264,11.559614,10.412125,,11.570391,11.40082,,,54.363958,60.937683
收益质量,销售成本率,76.524717,76.83802,77.207479,78.912528,78.041867,78.869964,78.73662,80.036319,81.69502,82.960764,80.20915,77.855157,73.925447,71.59735,73.869823,70.877172,70.242749,,73.429971,79.119399,,,81.859418,87.269416
收益质量,经营活动净现金/归属母公司的净利润,-1.49014,-4.310602,-2.56127,0.95333,-2.247086,-2.059153,-27.159386,53.956019,,,,,,-202.788265,-26.415781,-3.167941,-2.965227,-5.103796,-7.091545,0.191462,-7.327,-7.84217,,
收益质量,所得税/利润总额,9.81997,10.036224,9.454918,4.483992,4.80779,3.965075,-55.60651,,,,,,,-7.734844,17.833389,14.45549,15.52846,,15.544466,14.953396,,,,
财务风险,流动比率,1.757408,1.694446,2.023545,1.950092,1.786433,1.890318,1.952577,2.221674,2.953731,2.61776,2.941263,2.765446,2.445427,2.471634,1.762729,2.054012,3.079842,,5.075994,5.001165,,,0.719783,0.59174
财务风险,速动比率,0.861763,0.925126,0.925303,0.766244,0.849865,0.88072,0.909009,1.133443,1.116086,1.106256,1.141426,1.147879,1.128321,1.306103,0.824582,1.173424,2.150954,,4.100299,4.137004,,,0.455277,0.173838
财务风险,保守速动比率,0.635466,0.502956,0.606485,0.600449,0.484535,0.592945,0.582999,0.854429,1.018062,0.986811,0.924268,0.920282,0.860414,0.996594,0.571203,0.797433,1.369479,,2.560213,3.754363,,,0.317359,0.092381
财务风险,资产负债率,52.834163,54.586075,46.244621,46.505146,49.051917,46.684731,44.824454,39.129423,31.664306,35.34924,35.526388,38.36391,42.826919,40.3901,46.74363,40.126808,24.465355,,19.693848,20.289417,,,101.995555,118.329065
财务风险,权益乘数,2.004991,2.043728,1.864669,1.762481,1.808984,1.761514,1.72814,1.63264,1.543376,1.58482,1.586855,1.642168,1.716757,1.674573,1.774274,1.479815,1.291625,1.277607,1.249809,1.464167,,,,
财务风险,权益乘数(含少数股权的净资产),2.120178,2.201967,1.860278,1.869338,1.962782,1.875635,1.812397,1.642829,1.463364,1.546772,1.551022,1.622426,1.749074,1.677573,1.877709,1.670196,1.323895,1.298899,1.245234,1.254538,,,,
财务风险,产权比率,112.017863,120.19678,86.027895,86.933869,96.27824,87.563529,81.239712,64.282985,46.336408,54.677223,55.102216,62.242609,74.90749,67.757369,87.770966,67.019659,32.389581,,24.523462,25.453856,,,,
财务风险,现金比率,0.307364,0.219294,0.337377,0.401157,0.259461,0.315097,0.309381,0.363876,0.428314,0.516195,0.470363,0.437691,0.525003,0.762891,0.388173,0.527321,1.017449,,2.359623,3.516353,,,0.241669,0.046715
营运能力,应收账款周转率,5.784207,3.79989,2.386706,7.299476,4.671637,2.635901,0.963353,3.006531,2.098977,1.285352,0.578888,3.945029,2.878036,2.327105,1.170864,10.586274,10.153666,,4.726968,19.281911,,,27.662224,21.934829
营运能力,应收账款周转天数,46.678822,47.369788,37.708873,49.318603,57.795585,68.287833,93.423664,119.739298,128.634085,140.039376,155.470279,91.254064,93.813966,77.349306,76.86627,34.006298,26.591379,17.911248,19.039688,18.670348,,,13.014137,16.412254
营运能力,存货周转率,1.222011,0.789654,0.380318,1.598071,1.193536,0.728236,0.257587,0.878202,0.529553,0.324591,0.128146,0.924051,0.574381,0.394546,0.207516,2.239352,2.422069,,0.827438,4.23618,,,4.355059,2.091785
营运能力,存货周转天数,220.947094,227.94769,236.643542,225.271454,226.21855,247.172551,349.395541,409.928075,509.863407,554.543566,702.322553,389.588473,470.070653,456.219532,433.699896,160.760754,111.474898,,108.769435,84.982213,,,82.662466,172.101753
营运能力,总资产周转率,0.690795,0.420814,0.217103,0.854048,0.597733,0.365526,0.128724,0.468426,0.309703,0.182455,0.077011,0.475491,0.30045,0.186568,0.093606,0.749482,0.66254,0.421873,0.191476,0.942986,,,1.868568,1.18258
营运能力,总资产周转天数,390.853514,427.741778,414.54918,421.521647,451.706357,492.440162,699.169517,768.530848,871.800259,986.540253,1168.660052,757.111786,898.649282,964.794652,961.469548,480.331216,407.52196,426.668507,470.031048,381.765831,,,192.660891,304.419027
营运能力,流动资产周转率,0.8783,0.532515,0.282601,1.125377,0.779129,0.474794,0.16804,0.591615,0.389975,0.227477,0.095491,0.625995,0.389159,0.251281,0.136298,0.97306,0.810253,,0.205735,1.041056,,,2.622272,1.69277
营运能力,流动资产周转天数,307.411702,338.018506,318.469586,319.892595,346.5407,379.111019,535.583774,608.503394,692.351839,791.287002,942.492034,575.084337,693.802697,716.327544,660.317453,369.966684,333.229081,376.36,437.454613,345.802546,,,137.285504,212.669159
营运能力,应付账款周转率,12.645246,6.201742,3.183771,18.36547,13.097816,8.356952,4.65991,8.274957,6.108864,4.056546,1.551421,17.063615,11.672561,5.944516,2.52461,10.411748,7.437914,,2.174232,10.576547,,,10.111886,11.628825
