每股指标,每股现金流量净额,-0.129653,0.131707,0.176606,0.056499,-0.091894,-0.056715,-0.02914,0.227916,0.183763,0.160086,0.008066,0.00294,-0.677827,-0.070291,-0.268134,0.885284,1.934454,,,,,,,,,,
每股指标,每股企业自由现金流量,,0.12705,,-0.213896,,-0.178404,,-0.064243,,-0.150164,,-1.261389,,-0.064224,,-1.720037,,,,,,,,,,,
每股指标,每股股东自由现金流量,,0.413505,,0.376895,,0.320034,,0.618553,,0.364198,,0.531846,,1.110741,,-0.800201,,,,,,,,,,,
每股指标,每股未分配利润,1.103984,1.096129,1.086544,1.106436,1.037723,1.07037,1.052172,1.040573,1.041862,1.08648,1.043915,1.095616,1.142283,1.125564,1.016643,0.920009,0.789948,,,,,,,,,,
每股指标,每股资本公积金,2.118125,2.11156,2.104721,2.103188,2.105261,2.102375,2.09949,2.096658,2.069835,2.112635,2.112287,2.111196,2.110105,2.108583,2.106987,2.104427,2.100776,,,,,,,,,,
每股指标,每股盈余公积金,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股留存收益,1.103984,1.096129,1.086544,1.106436,1.037723,1.07037,1.052172,1.040573,1.041862,1.08648,1.043915,1.095616,1.142283,1.125564,1.016643,0.920009,0.789948,,,,,,,,,,
每股指标,每股营业收入,2.200495,1.398277,0.586123,2.454542,1.75118,1.07286,0.495845,1.806199,1.248606,0.781093,0.341433,2.378577,1.829134,1.318353,0.694255,2.801471,2.103487,,,,,,,,,,
每股指标,每股营业总收入,2.200495,1.398277,0.586123,2.454542,1.75118,1.07286,0.495845,1.806199,1.248606,0.781093,0.341433,2.378577,1.829134,1.318353,0.694255,2.801471,2.103487,,,,,,,,,,
每股指标,每股息税前利润,0.099504,0.071937,-0.008692,0.173594,0.07594,0.08878,0.028731,0.08353,0.053885,0.037338,-0.037451,0.254933,0.292299,0.250321,0.125987,0.61091,0.467388,,,,,,,,,,
盈利能力,净资产收益率(ROE),0.64,0.38,-0.67,2.39,0.1,0.98,0.38,0.61,0.63,-0.29,-1.65,5.68,7.13,6.6,3.15,27.66,25.92,20.9,10.18,40.86,37.56,27.1,54.25,39.5,,75.83,-2.19
盈利能力,摊薄净资产收益率,0.641728,0.383026,-0.669361,2.402735,0.106509,0.998421,0.382283,0.612256,0.62541,-0.290646,-1.660353,5.557935,6.923684,6.400254,3.095499,16.668827,12.941545,18.707004,9.674766,28.437931,24.684258,15.181653,9.548302,134.989511,,45.166466,-2.070611
盈利能力,净资产收益率_平均,0.643626,0.382915,-0.667361,2.386596,0.104693,0.990846,0.382536,0.611653,0.627599,-0.289896,-1.648245,5.682338,7.1338,6.595817,3.146159,24.510316,18.797088,20.902927,10.182491,51.803698,44.670683,27.095679,16.90932,52.360531,,65.435883,-2.070611
盈利能力,净资产收益率_平均_扣除非经常损益,-0.083619,-0.192345,-0.731844,0.902694,-0.558089,0.587965,0.151855,0.782074,-0.405684,-0.806095,-1.727574,4.581577,7.039494,6.53291,3.086923,23.429097,18.312679,20.479883,9.849646,51.312691,45.611493,28.475911,18.151597,48.831664,,14.042365,-2.564673
盈利能力,摊薄净资产收益率_扣除非经常损益,-0.083372,-0.192401,-0.734037,0.908799,-0.567772,0.59246,0.151754,0.782845,-0.404269,-0.808179,-1.740264,4.481273,6.832156,6.339213,3.037218,15.933518,12.608036,,,,25.204132,,10.249787,125.89181,,9.692601,-2.564673
盈利能力,息税前利润率,4.521904,5.144722,-1.483096,7.072379,4.336542,8.275095,5.794396,4.624639,4.315661,4.780302,-10.96895,10.717879,15.980231,18.987401,18.147157,21.806779,22.219707,21.934148,20.859153,14.32715,15.443589,,18.165454,10.821173,,22.947461,-0.928285
盈利能力,总资产报酬率,1.128057,0.814143,-0.098984,2.118324,0.937978,1.100669,0.364997,1.132708,0.739306,0.495784,-0.508071,4.050435,4.840794,4.080522,2.245943,16.052678,12.41524,11.388955,6.635521,21.318987,17.00842,,5.632957,15.93234,,27.409662,-1.126314
盈利能力,总资本回报率,1.267567,0.912,-0.110948,2.357355,1.042393,1.223001,0.401263,1.248417,0.810438,0.54441,-0.557668,4.529295,5.526888,4.681367,2.566116,18.953623,14.475007,14.20917,8.420336,33.483948,26.311272,,9.316642,33.26881,,50.455368,-2.88907
盈利能力,投入资本回报率,1.394569,0.981891,0.065247,2.682507,1.35293,1.282642,0.495453,1.454891,1.003445,0.305635,-0.546882,3.887176,4.697012,4.119967,2.153037,16.895783,12.768987,12.317632,6.381986,29.914103,24.38333,20.656556,8.659304,31.227379,,51.055836,-0.053948
盈利能力,息前税后总资产报酬率_平均,1.24108,0.876535,0.058211,2.410507,1.217409,1.155219,0.450674,1.849468,0.915373,0.669378,-0.498243,3.933765,4.113937,3.759918,1.884404,14.556512,10.951984,9.872848,5.029229,19.046093,15.762138,8.179839,5.235522,14.954705,,27.735864,-0.021031
盈利能力,毛利率,20.69616,21.837305,20.853051,22.823828,23.366759,24.530394,25.256454,29.571538,31.113267,34.756842,38.363599,30.478318,32.096907,32.615226,33.726578,33.706739,33.677702,32.513327,31.272208,28.478645,26.665084,,29.390927,26.045006,,22.884932,20.128793
盈利能力,销售净利率,0.877028,0.818457,-3.393826,2.9265,0.178111,2.777334,2.339173,1.027106,1.53244,-1.169634,-15.142172,7.382855,12.151851,15.591825,13.91909,17.976374,17.758225,17.469403,15.080629,11.977048,13.440103,13.727758,15.750581,9.738572,6.277293,22.783347,-0.443171
盈利能力,成本费用利润率,0.421181,0.424325,-5.461157,1.949457,-1.102442,2.425927,0.982723,0.267733,0.524365,1.009942,-14.73283,10.457412,18.107706,22.891783,20.81782,25.644489,25.875113,25.820904,25.477164,15.727845,17.372286,,21.112043,11.738544,,24.234915,-1.346129
盈利能力,营业利润率,0.420699,0.423747,-5.73288,2.048807,-1.066914,2.383004,0.972276,0.318293,0.571999,0.925432,-15.401041,8.952565,14.613635,17.956088,16.841281,20.404337,20.442717,20.445502,20.175646,13.705631,14.84668,15.130755,17.044638,10.4071,7.304656,22.480627,-1.34958
盈利能力,总资产净利率_平均,0.218787,0.129519,-0.22651,0.876547,0.038524,0.369412,0.147347,0.251568,0.262519,-0.121307,-0.70137,2.790083,3.681086,3.350789,1.722665,13.232993,9.922391,9.070708,4.79731,17.822006,14.801929,8.179839,4.884124,14.338394,,27.213635,-0.537712
盈利能力,总资产净利率_平均(含少数股东损益),0.218787,0.129519,-0.22651,0.876547,0.038524,0.369412,0.147347,0.251568,0.262519,-0.121307,-0.70137,2.790083,3.681086,3.350789,1.722665,13.232993,9.922391,9.070708,4.79731,17.822006,14.801929,8.179839,4.884124,14.338394,,27.213635,-0.537712
成长能力,归母净利润,50188645.0,29761918.0,-51730895.0,186805894.0,8111352.0,77489495.0,30163398.0,48244998.0,49725666.0,-22829686.0,-129193711.0,438821904.0,555436905.0,513659759.0,241477602.0,1258447129.0,933439617.0,643941811.0,292197230.0,773230154.0,624868246.0,335142849.0,196512613.0,359371224.0,79752100.0,499748092.0,-8716971.0
成长能力,营业总收入,5722579132.0,3636341105.0,1524264403.0,6383250681.0,4554095635.0,2790066732.0,1289489531.0,4697177723.0,3244867291.0,1951865382.0,853204583.0,5943796651.0,4570800496.0,3294417161.0,1734866190.0,7000561264.0,5256378791.0,3686112272.0,1937566596.0,6455932154.0,4649281466.0,2441351296.0,1247653089.0,3690183620.0,,2193479663.0,1966950498.0
成长能力,净利润,50188645.0,29761918.0,-51730895.0,186805894.0,8111352.0,77489495.0,30163398.0,48244998.0,49725666.0,-22829686.0,-129193711.0,438821904.0,555436905.0,513659759.0,241477602.0,1258447129.0,933439617.0,643941811.0,292197230.0,773230154.0,624868246.0,335142849.0,196512613.0,359371224.0,79752100.0,499748092.0,-8716971.0
成长能力,扣非净利润,-6520440.0,-14949980.0,-56729329.0,70656572.0,-43239280.0,45982053.0,11973918.0,61687202.0,-32143009.0,-63480904.0,-135411663.0,353815000.0,548094303.0,508760806.0,236931106.0,1202933508.0,909384472.0,630909400.0,282645900.0,765901300.0,638028600.0,352214700.0,210949800.0,335151200.0,71411900.0,107244600.0,-10796900.0
成长能力,营业总收入增长率,25.65786,30.331689,18.206807,35.895447,40.347669,42.943604,51.134857,-20.973445,-29.008774,-40.75233,-50.82015,-15.095426,-13.042787,-10.626239,-10.461596,8.436103,13.057874,50.986557,55.296902,74.948805,,92.158941,,68.234229,,11.51677,
成长能力,归属母公司净利润增长率,518.74574,-61.592319,-271.502212,287.202615,-83.687796,439.424269,123.347419,-89.00579,-91.047468,-104.444515,-153.501322,-65.129889,-40.495679,-20.23196,-17.358011,62.751946,49.381829,92.139504,48.691336,115.161955,,320.230689,,-28.089525,,5833.047545,
收益质量,经营活动净现金/销售收入,0.169428,0.223718,0.159057,0.149997,0.025139,0.030432,-0.287566,0.086233,0.131442,0.128006,-0.021687,0.074516,-0.033639,0.053903,-0.0057,0.062768,0.068225,0.161994,0.192982,-0.047353,-0.146555,-0.376891,-0.26655,0.095604,0.099691,-0.076614,-0.135542
收益质量,经营性现金净流量/营业总收入,0.169428,0.223718,0.159057,0.149997,0.025139,0.030432,-0.287566,0.086233,0.131442,0.128006,-0.021687,0.074516,-0.033639,0.053903,-0.0057,0.062768,0.068225,0.161994,0.192982,-0.047353,-0.146555,-0.376891,-0.26655,0.095604,0.099691,-0.076614,-0.135542
收益质量,成本费用率,100.660619,99.967727,105.272685,100.079147,101.028078,97.850832,99.623889,97.950287,96.24146,91.784847,104.218523,85.129384,80.359839,78.057857,80.893744,79.330839,78.751476,78.964299,79.012329,85.863751,83.879132,,80.675511,88.618977,,92.883552,100.59383
收益质量,期间费用率,21.356779,21.805033,26.125737,22.902975,24.394837,22.381226,24.880344,27.521825,27.354728,26.54169,42.582122,15.607703,12.456747,10.673084,14.620323,13.037579,12.429178,11.477626,10.284537,14.342396,10.544217,,10.066438,14.663983,,15.768484,20.722624
收益质量,销售成本率,79.303839,78.162694,79.146948,77.176171,76.63324,75.469605,74.743545,70.428461,68.886732,65.243157,61.6364,69.521681,67.903092,67.384773,66.273421,66.29326,66.322297,67.486672,68.727791,71.521354,73.334915,,70.609072,73.954993,,77.115067,79.871206
收益质量,经营活动净现金/归属母公司的净利润,19.31849,27.33414,,5.125496,14.114618,1.095744,-12.293497,8.395744,8.57734,,,1.009317,-0.276822,0.345719,-0.040951,0.349171,0.384191,0.927306,1.279672,-0.39537,-1.09043,-2.745472,-1.692319,0.981708,1.588127,-0.336274,
收益质量,所得税/利润总额,-106.864104,-92.946709,,-49.999988,,-16.999988,-138.928393,-291.657376,-203.660066,226.177652,,17.068293,16.489718,12.742914,17.346611,11.637904,12.851761,14.320715,25.084187,11.310801,7.765859,,7.524949,6.383086,,-1.213213,
财务风险,流动比率,1.225633,1.296088,1.352826,1.399346,1.31644,1.37622,1.339881,1.403507,1.421438,1.423029,1.485598,1.568479,1.077031,1.180433,1.505205,1.789986,2.079305,1.771551,1.674962,1.728616,1.672394,,1.604793,0.964094,,1.967879,1.635941
财务风险,速动比率,0.569509,0.634224,0.669013,0.676643,0.617245,0.646709,0.663119,0.7372,0.783728,0.784778,0.85407,0.925839,0.541795,0.734045,0.892109,1.090691,1.455756,1.140688,0.98635,0.983001,1.002417,,1.060788,0.510161,,0.990893,0.887282
财务风险,保守速动比率,0.507633,0.595286,0.612879,0.603174,0.555981,0.595464,0.602767,0.676472,0.730752,0.725935,0.770253,0.8413,0.440228,0.643254,0.781363,0.9909,1.355292,1.014948,0.86222,0.826383,0.846359,,0.931165,0.353449,,0.65463,0.561776
财务风险,资产负债率,66.661519,66.988114,66.769026,65.322186,65.235916,64.315562,61.953317,60.996985,59.704205,59.692475,58.363477,56.504333,52.458429,53.7572,47.046658,43.250863,44.935122,59.417363,53.287569,52.433219,53.82268,,59.533719,91.009237,,46.069973,74.031234
财务风险,权益乘数,2.941783,2.956428,2.946276,2.722722,2.717552,2.682218,2.596148,2.431361,2.390683,2.389768,2.350034,2.036619,1.93796,1.968436,1.826331,1.852212,1.894411,2.304442,2.122541,2.906726,3.017895,3.312495,3.462098,3.65177,,2.404525,3.850779
财务风险,权益乘数(含少数股权的净资产),2.999536,3.029211,3.00924,2.883688,2.876532,2.802342,2.62835,2.563904,2.481648,2.480926,2.401737,2.299079,2.103422,2.162498,1.888454,1.762141,1.816039,2.464108,2.140757,2.102307,2.165565,2.370637,2.471193,11.122526,,1.854254,3.850779
财务风险,产权比率,199.953686,202.921196,200.924077,188.368814,187.653201,180.234206,162.835003,156.390439,148.164855,148.092635,140.173755,129.907961,110.342229,116.249885,88.845494,76.214134,81.603962,146.410803,114.075779,110.23075,116.556526,,147.119328,1012.25266,,85.425461,285.07799
财务风险,现金比率,0.445901,0.526466,0.561499,0.549497,0.499367,0.548061,0.550024,0.619172,0.673917,0.684777,0.728194,0.766034,0.394362,0.5984,0.69116,0.905278,1.249682,0.867295,0.627432,0.527837,0.49819,,0.740851,0.186028,,0.241733,0.137922
营运能力,应收账款周转率,11.764892,7.165403,3.546805,16.044541,10.858728,7.703867,3.497552,13.359833,9.778541,7.218355,3.343963,18.350361,14.768307,10.357658,4.38141,19.732303,12.933375,9.926768,4.458626,16.462425,7.911333,,2.702933,12.089105,,8.338575,8.07787
营运能力,应收账款周转天数,22.949636,25.120706,25.374945,22.437537,24.864789,23.364886,25.732281,26.946444,27.61148,24.936427,26.914172,19.618142,18.282393,17.378444,20.54133,18.244195,20.87622,18.132788,20.185586,21.867981,34.128252,,33.297159,29.778879,,43.17284,44.566198
营运能力,存货周转率,0.744547,0.467218,0.198128,0.929024,0.664277,0.402163,0.194426,0.817507,0.598599,0.342901,0.149705,1.192489,0.841179,0.616556,0.320384,1.669093,1.326316,1.079038,0.618814,2.223428,1.860335,,0.56804,2.618425,,2.168193,2.396217
营运能力,存货周转天数,362.63642,385.258449,454.251335,387.503059,406.45657,447.578693,462.899495,440.362814,451.052998,524.931693,601.181836,301.889552,320.978037,291.944044,280.912143,215.685882,203.571276,166.815146,145.439312,161.912141,145.135096,,158.439496,137.48718,,166.036868,150.23675
营运能力,总资产周转率,0.249465,0.158248,0.066741,0.29952,0.216296,0.133009,0.062991,0.244929,0.171307,0.103714,0.046319,0.377913,0.302923,0.214906,0.123762,0.736132,0.558749,0.519234,0.31811,1.488013,1.101325,0.595861,0.310091,1.47233,,1.194452,1.213326
营运能力,总资产周转天数,1082.315885,1137.453144,1348.480323,1201.919808,1248.286572,1353.282989,1428.766252,1469.813119,1576.110574,1735.541439,1943.045305,952.597967,891.312843,837.572257,727.197485,489.042401,483.222301,346.664509,282.920311,241.933346,245.159112,302.083715,290.236703,244.510369,,301.393211,296.704902
营运能力,流动资产周转率,0.493779,0.306935,0.127864,0.598648,0.437418,0.268578,0.127564,0.516184,0.37348,0.225808,0.101383,0.685968,0.545546,0.351452,0.192918,1.019501,0.681789,0.617916,0.378731,1.34092,1.016251,,0.27271,1.705237,,1.347821,1.372943
营运能力,流动资产周转天数,546.802701,586.441546,703.867446,601.354628,617.257154,670.19589,705.524074,697.424428,722.930014,797.134564,887.717344,524.805418,494.916724,512.160854,466.518616,353.113586,396.016575,291.301564,237.635224,268.472218,265.682213,,330.020032,211.114345,,267.097646,262.210408
营运能力,应付账款周转率,7.827761,4.814708,2.322199,8.849683,6.72517,4.506352,2.149037,7.519923,5.967561,3.713426,1.625919,7.831607,6.314019,4.555724,2.14812,8.037701,6.056978,3.912762,1.748547,7.690164,7.65943,,3.690565,5.738774,,5.570313,5.808934
