SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
688072.SH,688072,拓荆科技,10451305,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-21 00:00:00,2024-04-30 00:00:00,CNY,402375404.96,274.2411077721,402375404.96,274.2411077721,,,,,,,,,,,368008281.8,181.858259427,202079019.59,257.5691826262,,,,,86031727.15,83.5556741377,,,,,,,,,,,,,3938048.54,9.7609643309,55013357.77,166.9240278134,33230751.48,267.3640442729,,,-12284622.73,-102.6199625114,4914999.99,,13731650.3,179.9447202332,,,,,,,2234860.0,,,,,,,,,,14076.98,-8.8162746048,-2200601.98,-827.8451883727,251683.08,-29.5556836781,38385322.39,271.327414465,,,0.0,,73052463.63,680.9593344495,8951.0,,,,,,,,,,0.0,,73061414.63,680.5688134632,20808244.44,,,,,,,,52253170.19,515.2200059434,,,52253170.19,515.2200059434,,,53718794.24,552.2490285362,-1465624.05,-107.5046133482,19642716.09,190.6910115739,,,,,0.29,323.0769230769,0.29,323.0769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52253170.19,515.2200059434,53718794.24,552.2490285362,-1465624.05,-107.5046133482,,,,,,,,,,,
688072.SH,688072,拓荆科技,10451305,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-18 00:00:00,2024-04-30 00:00:00,CNY,1705562723.82,125.0198880353,1705562723.82,125.0198880353,,,,,,,,,,,1516356106.5,80.1941457533,865248080.77,103.8871541118,,,,,378740474.41,31.3664080795,,,,,,,,,,,,,17302367.19,160.8803318733,192301360.46,98.2980323826,80991977.95,81.8921563043,,,-18228154.28,5.5913603472,2005944.43,,30766157.38,64.5219810673,,,,,,,16258180.0,,13892900.95,,,,,,,,77175.82,487.330815898,-23317615.32,-259.7025171925,-2556567.67,-240.5271928421,162964842.42,12.7615162542,,,0.0,,356525533.52,533.4062844187,8002000.0,-27.9846780338,,,375154.78,1775.7739,,,,,0.0,,364152378.74,440.4574596956,46752.23,-89.638289382,,,,,,,364105626.51,444.0311885694,,,364105626.51,444.0311885694,,,368470797.91,438.019802813,-4365171.4,-179.9746828162,178057348.3,317.1415376172,,,,,2.15,198.6111111111,2.14,197.2222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364105626.51,444.0311885694,368470797.91,438.019802813,-4365171.4,-179.9746828162,,,,,,,,,,,标准无保留意见
688072.SH,688072,拓荆科技,10451305,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-29 00:00:00,2023-10-30 00:00:00,CNY,991523747.21,165.1872897246,991523747.21,165.1872897246,,,,,,,,,,,890065058.69,123.4855107562,512376197.25,152.7631345688,,,,,220818324.3,70.4419436518,,,,,,,,,,,,,10124883.79,112.6231495129,111756579.28,111.1042180045,43981066.0,87.3240879168,,,-8991991.93,40.7668362952,,,16631884.05,10.0535304316,,,,,,,,,7977869.6,,,,,,,,52941.49,508.2282590256,-720570.1,59.3326273833,-943910.45,-159.2611189021,118927517.36,47.1277807778,,,0.0,,226752536.42,302.9636799275,8000000.0,619.7323531298,,,14407.5,,,,,,0.0,,234738128.92,309.0744959292,115720.29,-65.3531982882,,,,,,,234622408.63,311.266636078,,,234622408.63,311.266636078,,,237377207.15,309.526783012,-2754798.52,-201.0554025841,111659046.05,584.3764925417,,,,,1.43,134.4262295082,1.43,134.4262295082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234622408.63,311.266636078,237377207.15,309.526783012,-2754798.52,-201.0554025841,,,,,,,,,,,
688072.SH,688072,拓荆科技,10451305,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-27 00:00:00,2023-08-29 00:00:00,CNY,523216870.9,364.8661875858,523216870.9,364.8661875858,,,,,,,,,,,478622412.23,160.7831316157,278568100.19,301.3974225748,,,,,117517011.95,45.6580489682,,,,,,,,,,,,,7597496.51,270.2190751613,60993519.79,129.3338674021,23777189.23,61.2079465414,,,-9830905.44,1.1413798539,,,10510259.62,10.2118967362,,,,,,,,,,,,,,,,,46177.77,,-406856.44,-30.8883554638,-544408.02,-126.8775006686,54909824.21,15.2920123316,,,0.0,,98599196.19,555.6513193941,8000000.0,621.02972418,,,10000.0,,,,,,0.0,,106589196.19,619.1962911833,9899.63,,,,,,,,106579296.56,619.1480700561,,,106579296.56,619.1480700561,,,108112792.49,639.7239953932,-1533495.93,-207.6053606319,49140377.14,172.6335309809,,,,,1.03,590.4761904762,1.03,590.4761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106579296.56,619.1480700561,108112792.49,639.7239953932,-1533495.93,-207.6053606319,,,,,,,,,,,
688072.SH,688072,拓荆科技,10451305,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-19 00:00:00,2023-04-21 00:00:00,CNY,107517692.9,86.2069508716,107517692.9,86.2069508716,,,,,,,,,,,130565016.1,57.6338982648,56514663.29,39.8510524881,,,,,46869554.73,72.6410573209,,,,,,,,,,,,,3587840.69,426.1787131843,20610118.25,62.0744474928,9045727.8,39.2511649951,,,-6062888.66,-31.0765035739,,,4905129.23,20.3750328292,,,,,,,,,,,,,,,,,15438.04,,-237173.4,-37.4073185946,357279.47,20.7405487634,10337325.2,-28.0386759462,,,0.0,,-12574453.89,-18.6422882265,,,,,10000.0,,,,,,0.0,,-12584453.89,-18.8426030927,,,,,,,,,-12584453.89,-18.8426030927,,,-12584453.89,-18.8426030927,,,-11878144.75,-15.0244339744,-706309.14,-169.01909131,-21658944.75,9.7883293559,,,,,-0.13,-18.1818181818,-0.13,-18.1818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12584453.89,-18.8426030927,-11878144.75,-15.0244339744,-706309.14,-169.01909131,,,,,,,,,,,
688072.SH,688072,拓荆科技,10451305,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-03-29 00:00:00,2023-04-18 00:00:00,CNY,757960880.13,73.9928203814,757960880.13,73.9928203814,,,,,,,,,,,841512414.38,69.6086320586,424375966.47,47.7350679216,,,,,288308464.81,134.8136344111,,,,,,,,,,,,,6632300.36,203.4920986994,96975929.69,46.149146398,44527471.44,59.4113282191,,,-19307718.39,-86.3880041634,,,18700332.43,63.0814896357,,,,,,,,,,,,,,,,,-19925.04,-317.586157754,-6482472.1,-24.4320200897,1819269.01,92.3939800481,144521684.2,183.1879095518,,,0.0,,56287021.82,509.157138787,11111524.3,436.1392064951,,,20000.0,27.9678954144,,,,,0.0,,67378546.12,675.8877551298,451201.85,,,,,,,,66927344.27,672.0313106758,,,66927344.27,672.0313106758,,,68486475.03,696.1039401177,-1559130.76,-639.174799278,-82000592.91,-43.5680039009,,,,,0.72,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66927344.27,672.0313106758,68486475.03,696.1039401177,-1559130.76,-639.174799278,,,,,,,,,,,标准无保留意见
688072.SH,688072,拓荆科技,10451305,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2022-03-02 00:00:00,2022-10-29 00:00:00,CNY,373895652.48,,373895652.48,,,,,,,,,,,,398265218.93,,202710018.66,,,,,,129556328.43,,,,,,,,,,,,,,4761891.55,,52939055.57,,23478596.1,,,,-15180671.38,,,,15112540.22,,,,,,,,,,,,,,,,,,-12968.6,,-1771862.93,,1592798.9,,80832808.55,,,,0.0,,56271209.47,,1111524.3,,,,,,,,,,0.0,,57382733.77,,333999.92,,,,,,,,57048733.85,,,,57048733.85,,,,57963780.88,,-915047.03,,-23052119.12,66.5312274578,,,,,0.61,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57048733.85,,57963780.88,,-915047.03,,,,,,,,,,,,标准无保留意见
688072.SH,688072,拓荆科技,10451305,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2022-08-27 00:00:00,2022-08-27 00:00:00,CNY,112552146.16,,112552146.16,,,,,,,,,,,,183532734.37,,69399573.72,,,,,,80680067.31,,,,,,,,,,,,,,2052162.36,,26595949.6,,14749390.3,,,,-9944408.92,,,,9536411.16,,,,,,,,,,,,,,,,,,,,-310842.35,,2025515.79,,47626737.62,,,,0.0,,-21639177.15,,1109524.3,,,,,,,,,,0.0,,-20529652.85,,,,,,,,,,-20529652.85,,,,-20529652.85,,,,-20031125.8,,-498527.05,,-67655222.7,,,,,,-0.21,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20529652.85,,-20031125.8,,-498527.05,,,,,,,,,,,,
688072.SH,688072,拓荆科技,10451305,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-07-12 00:00:00,2022-04-19 00:00:00,CNY,57740966.38,,57740966.38,,,,,,,,,,,,82828006.88,,40410609.92,,,,,,27148556.35,,,,,,,,,,,,,,681867.32,,12716451.34,,6495979.98,,,,-4625458.03,,,,4074872.6,,,,,,,,,,,,,,,,,,,,-172606.09,,295906.78,,14365112.56,,,,0.0,,-10598627.25,,9450.0,,,,,,,,,,0.0,,-10589177.25,,,,,,,,,,-10589177.25,,,,-10589177.25,,,,-10326627.43,,-262549.82,,-24009027.43,,,,,,-0.11,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10589177.25,,-10326627.43,,-262549.82,,,,,,,,,,,,标准无保留意见
688072.SH,688072,拓荆科技,10451305,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-07-12 00:00:00,2022-04-19 00:00:00,CNY,435627676.17,73.3830822662,435627676.17,73.3830822662,,,,,,,,,,,496149520.32,58.5942051227,287254727.29,67.7655215817,,,,,122781824.63,65.2098306721,,,,,,,,,,,,,2185328.84,-0.4813455193,66354085.59,41.2494914578,27932438.64,30.2692891994,,,-10358884.67,-212.4863672572,,,11466863.88,,,,,,,,,,,,,,,,,,-4771.48,,-5209649.49,-3396.4289997628,945595.6,198.0288459515,51033846.9,17.7823155429,,,0.0,,-13756822.62,28.997982758,2072507.32,5159.5594725283,,,15628.92,-48.9197563144,,,,,0.0,,-11699944.22,39.5865257532,,,,,,,,,-11699944.22,39.5865257532,,,-11699944.22,,,,-11489015.66,40.6756700164,-210928.56,,-57116203.25,8.5646971616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11699944.22,39.5865257532,-11489015.66,,-210928.56,,,,,,,,,,,,标准无保留意见
688072.SH,688072,拓荆科技,10451305,通用,2020-09-30 00:00:00,三季报,2020三季报,058001001,2021-11-05 00:00:00,2021-11-05 00:00:00,CNY,163298900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58306000.0,,,,,,,,,,,,,,-56291200.0,,,,,,,,,,,,,,,,,,-56291200.0,,,,-68876500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688072.SH,688072,拓荆科技,10451305,通用,2019-12-31 00:00:00,年报,2019年报,058001001,2021-07-12 00:00:00,2022-04-14 00:00:00,CNY,251251546.85,255.6585863079,251251546.85,255.6585863079,,,,,,,,,,,312842149.52,43.5366746746,171223934.8,254.7185317768,,,,,74318715.86,-31.1692551243,,,,,,,,,,,,,2195898.7,4.0351594797,46976512.91,16.6900388645,21442074.96,-4.7218964521,,,-3314987.71,-4.7816090305,,,,,,,,,,,,,,,,,,,,,,,-148999.15,94.8311265824,-964609.54,,43328955.34,-7.7528682636,,,0.0,,-19375256.02,81.2306619177,39404.58,636.8826753586,,,30596.8,,,,,,0.0,,-19366448.24,81.2382223489,,,,,,,,,-19366448.24,81.2382223489,,,,,,,-19366448.24,81.2382223489,,,-62466248.24,58.3365263698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19366448.24,81.2382223489,,,,,,,,,,,,,,,标准无保留意见
688072.SH,688072,拓荆科技,10451305,通用,2018-12-31 00:00:00,年报,2018年报,058001001,2019-12-20 00:00:00,2022-04-14 00:00:00,CNY,70644026.75,-59.7253623936,70644026.75,-59.7253623936,,,,,,,,,,,217952763.8,5.8996883055,48270366.35,-61.9816735087,,,,,107973139.03,151.6602867185,,,,,,,,,,,,,2110727.48,-9.8591396035,40257517.58,148.6203235025,22504724.76,53.0875532819,,,-3163711.4,-1106.1955047646,,,,,,,,,,,,,,,,,,,,,-7390.19,,-2882623.31,,,,46970517.7,12.3256768383,,,0.0,,-103228232.85,-1004.5960678857,5347.47,-92.343194619,,,,,,,,,0.0,,-103222885.38,-999.7203909836,,,,,,,,,-103222885.38,-1154.6376770424,,,,,,,-103222885.38,-1154.6376770424,,,-149930485.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103222885.38,-1154.6376770424,,,,,,,,,,,,,,,标准无保留意见
688072.SH,688072,拓荆科技,10451305,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2019-12-20 00:00:00,2019-12-20 00:00:00,CNY,175405741.55,,175405741.55,,,,,,,,,,,,205810581.02,,126966047.18,,,,,,42904321.71,,,,,,,,,,,,,,2341587.9,,16192367.95,,14700558.13,,,,314423.13,,4623932.28,,-4607540.85,,2391275.02,,,,,,,,,,,,,,,,,,,,,,41816367.39,,,,0.0,,11411527.92,,69839.44,,,,8593.55,,,,,,0.0,,11472773.81,,1685252.69,,,,,,,,9787521.12,,,,9787521.12,,,,9787521.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9787521.12,,9787521.12,,,,,,,,,,,,,,
